EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,los,0,0,0.0228083,0.0598717,0.115616,0.82,SimpleBudgetV1
1,07_Aa,AAA,angeles,1,0,0.0771205,0.107512,0.258183,0.86,SimpleBudgetV1
2,14_ChJjSh,FVS,angeles,1,0,0.12154,0.147256,0.375872,0.661,SimpleBudgetV1
3,07_Aa,AAA,angeles,1,0,0.108681,0.169465,0.388948,0.86,SimpleBudgetV1
4,07_Aa,AAA,angeles,1,0,0.149594,0.184661,0.467408,0.86,SimpleBudgetV1
5,07_Aa,AAA,has,2,0,0.209209,0.226657,0.609496,0.86,SimpleBudgetV1
6,18_Uh,AAA,sunny,3,0,0.25454,0.280884,0.748714,0.68,SimpleBudgetV1
7,03_Ee,EEE,sunny,3,0,0.269594,0.318517,0.822389,0.86,SimpleBudgetV1
8,03_Ee,EEE,sunny,3,0,0.309109,0.339216,0.90659,0.86,SimpleBudgetV1
9,22_MBP,MBP,beaches,4,0,0.331689,0.354269,0.959215,1,SimpleBudgetV1
10,03_Ee,EEE,beaches,4,0,0.34728,0.373624,1.00808,0.86,SimpleBudgetV1
11,14_ChJjSh,FVS,beaches,4,0,0.370667,0.393247,1.06822,0.64,SimpleBudgetV1
12,03_Ee,EEE,beaches,4,0,0.363678,0.412602,1.08552,0.86,SimpleBudgetV1
13,06_Eh,EEE,beaches,4,0,0.392441,0.422548,1.13964,0.74,SimpleBudgetV1
14,07_Aa,AAA,and,5,0,0.448696,0.466144,1.27927,0.86,SimpleBudgetV1
15,11_Oo,OOO,hollywood,6,0,0.485388,0.518746,1.40414,0.94,SimpleBudgetV1
16,24_Tongue_Th,FVS,hollywood,6,0,0.531575,0.5598,1.52613,0.42,SimpleBudgetV1
17,11_Oo,OOO,hollywood,6,0,0.520029,0.586743,1.54766,0.94,SimpleBudgetV1
18,11_Oo,OOO,hollywood,6,0,0.564932,0.603421,1.63378,0.94,SimpleBudgetV1
19,07_Aa,AAA,glamour,7,0,0.6277,0.654043,1.79233,0.86,SimpleBudgetV1
20,22_MBP,MBP,glamour,7,0,0.643022,0.665602,1.82992,1,SimpleBudgetV1
21,09_Oh,OOO,glamour,7,0,0.637377,0.686301,1.85097,0.82,SimpleBudgetV1
22,06_Eh,EEE,enjoy,8,1,0.736793,0.763136,2.09744,0.74,SimpleBudgetV1
23,03_Ee,EEE,enjoy,8,1,0.770663,0.819587,2.22374,0.86,SimpleBudgetV1
24,10_Or,OOO,your,9,1,0.85531,0.899501,2.45385,0.36,SimpleBudgetV1
25,20_FV,FVS,visit,10,1,0.905916,0.928496,2.56516,1,SimpleBudgetV1
26,04_Ih,EEE,visit,10,1,0.920969,0.947313,2.61253,0.68,SimpleBudgetV1
27,04_Ih,EEE,visit,10,1,0.936023,0.984947,2.6862,0.275955,SimpleBudgetV1
