ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,los,0,0,0.115616,0.459368,0.4,0.518735,0.82,0.0593677,0.09,1.14548
1,1,07_Aa,angeles,1,0,0.258183,0.622674,0.573993,0.671356,0.86,0.0626743,0.09,1.14548
2,2,14_ChJjSh,angeles,1,0,0.375872,0.757484,0.716292,0.798676,0.661,0.0774843,0.09,1.14548
3,3,07_Aa,angeles,1,0,0.388948,0.772463,0.684963,0.859963,0.86,0.0524632,0.09,1.14548
4,4,07_Aa,angeles,1,0,0.467408,0.862337,0.806166,0.918508,0.86,0.0623367,0.09,1.14548
5,5,07_Aa,has,2,0,0.609496,1.0251,0.997147,1.05304,0.86,0.0650952,0.09,1.14548
6,6,18_Uh,sunny,3,0,0.748714,1.18457,1.14237,1.22676,0.68,0.064566,0.09,1.14548
7,7,03_Ee,sunny,3,0,0.822389,1.26896,1.19059,1.34732,0.86,0.0689594,0.09,1.14548
8,8,03_Ee,sunny,3,0,0.90659,1.36541,1.31718,1.41363,0.86,0.0854089,0.09,1.14548
9,9,22_MBP,beaches,4,0,0.959215,1.42569,1.38952,1.46186,1,0.06569,0.09,1.14548
10,10,03_Ee,beaches,4,0,1.00808,1.48167,1.43947,1.52386,0.86,0.0816653,0.09,1.14548
11,11,14_ChJjSh,beaches,4,0,1.06822,1.55056,1.51439,1.58673,0.64,0.0705578,0.09,1.14548
12,12,03_Ee,beaches,4,0,1.08552,1.57036,1.492,1.64873,0.86,0.0503646,0.09,1.14548
13,13,06_Eh,beaches,4,0,1.13964,1.63237,1.58414,1.68059,0.74,0.0723679,0.09,1.14548
14,14,07_Aa,and,5,0,1.27927,1.79231,1.76436,1.82026,0.86,0.0723083,0.09,1.14548
15,15,11_Oo,hollywood,6,0,1.40414,1.93534,1.88191,1.98877,0.94,0.0553387,0.09,1.14548
16,16,24_Tongue_Th,hollywood,6,0,1.52613,2.07508,2.02987,2.12029,0.42,0.075081,0.09,1.14548
17,17,11_Oo,hollywood,6,0,1.54766,2.09974,2.01224,2.18724,0.94,0.0597413,0.09,1.14548
18,18,11_Oo,hollywood,6,0,1.63378,2.23974,2.17358,2.3059,0.94,0.0797415,0.09,1.22931
19,19,07_Aa,glamour,7,0,1.79233,2.53237,2.48693,2.57782,0.86,0.0523751,0.09,1.23362
20,20,22_MBP,glamour,7,0,1.82992,2.57875,2.53979,2.6177,1,0.0587466,0.09,1.23362
21,21,09_Oh,glamour,7,0,1.85097,2.60471,2.52032,2.68911,0.82,0.0847144,0.09,1.23362
22,22,06_Eh,enjoy,8,1,2.39744,2.68419,2.64735,2.72103,0.74,0.0841892,0.09,1
23,23,03_Ee,enjoy,8,1,2.52374,2.81049,2.74208,2.8789,0.86,0.0504899,0.09,1
24,24,10_Or,your,9,1,2.75385,3.1806,3.11838,3.24283,0.36,0.0621943,0.09,1.0069
25,25,20_FV,visit,10,1,2.86516,3.43191,3.39938,3.46445,1,0.0753043,0.09,1.03043
26,26,04_Ih,visit,10,1,2.91253,3.54428,3.50589,3.58267,0.68,0.0662785,0.09,1.0422
27,27,04_Ih,visit,10,1,2.9862,3.68295,3.61132,3.75459,0.275955,0.08428,0.09,1.0471
