index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,06_Eh,eswatini,0,0,0,0.073529,0.280000,,-1,cmu_miss_conservative_single_vowel
1,07_Aa,has,1,0,0,0.176471,0.920000,AE,1,cmu_open_vowel
2,09_Oh,royal,2,0,0,0.238971,0.920000,OY,1,cmu_oh_vowel
3,22_MBP,palaces,3,0,0,0.304622,1.000000,P,0,cmu_bilabial
4,07_Aa,palaces,3,0,0,0.325630,0.920000,AE,1,cmu_open_vowel
5,07_Aa,and,4,0,0,0.450980,0.500000,AH,0,cmu_open_vowel
6,07_Aa,lush,5,0,0,0.529412,0.920000,AH,1,cmu_open_vowel
7,14_ChJjSh,lush,5,0,0,0.549020,0.820000,SH,2,cmu_affricate_sibilant
8,07_Aa,landscapes,6,0,0,0.583333,0.920000,AE,1,cmu_open_vowel
9,06_Eh,landscapes,6,0,0,0.665033,0.920000,EY,6,cmu_eh_vowel
10,22_MBP,landscapes,6,0,0,0.681373,1.000000,P,7,cmu_bilabial
11,12_Ww-Oo-,want,7,1,1,0.713235,0.880000,W,0,cmu_w
12,07_Aa,want,7,1,1,0.727941,0.920000,AA,1,cmu_open_vowel
13,11_Oo,to,8,1,1,0.808824,0.920000,UW,1,cmu_oo_vowel
14,05_Ay,try,9,1,1,0.872549,0.940000,AY,2,cmu_ay
15,07_Aa,some,10,1,1,0.911765,0.920000,AH,1,cmu_open_vowel
16,22_MBP,some,10,1,1,0.931373,1.000000,M,2,cmu_bilabial
17,14_ChJjSh,chips,11,1,1,0.948529,0.820000,CH,0,cmu_affricate_sibilant
18,03_Ee,chips,11,1,1,0.963235,0.920000,IH,1,cmu_front_vowel
19,22_MBP,chips,11,1,1,0.977941,1.000000,P,2,cmu_bilabial
