index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.866500,0.934000,1.001500,06_Eh,eswatini,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
1,1.156500,1.224000,1.291500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,1.711500,1.779000,1.846500,09_Oh,royal,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
3,2.222500,2.275000,2.327500,22_MBP,palaces,3,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
4,2.411500,2.479000,2.546500,07_Aa,palaces,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,3.106500,3.174000,3.241500,07_Aa,and,4,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
6,3.386500,3.454000,3.521500,07_Aa,lush,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,3.489500,3.537000,3.584500,14_ChJjSh,lush,5,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
8,3.681500,3.749000,3.816500,07_Aa,landscapes,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,4.041500,4.109000,4.176500,06_Eh,landscapes,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
10,4.122500,4.175000,4.227500,22_MBP,landscapes,6,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
11,4.653800,4.721300,4.788800,12_Ww-Oo-,want,7,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
12,4.703800,4.771300,4.838800,07_Aa,want,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,4.826500,4.894000,4.961500,11_Oo,to,8,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
14,5.084000,5.139000,5.194000,05_Ay,try,9,1,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,5.256500,5.324000,5.391500,07_Aa,some,10,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,5.321500,5.374000,5.426500,22_MBP,some,10,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
17,5.379499,5.427000,5.474500,14_ChJjSh,chips,11,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
18,5.481500,5.549000,5.616500,03_Ee,chips,11,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,5.572500,5.625000,5.677500,22_MBP,chips,11,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
