EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,we've,0,0,0,0.0226074,0.0326408,1,SimpleBudgetV1
1,06_Eh,EEE,we've,0,0,0.0241145,0.0633007,0.126211,0.74,SimpleBudgetV1
2,20_FV,FVS,we've,0,0,0.0437076,0.0617935,0.152324,1,SimpleBudgetV1
3,07_Aa,AAA,got,1,0,0.0927204,0.118764,0.305344,0.86,SimpleBudgetV1
4,07_Aa,AAA,sandwiches,2,0,0.136398,0.171665,0.444786,0.86,SimpleBudgetV1
5,07_Aa,AAA,sandwiches,2,0,0.173022,0.243557,0.601461,0.86,SimpleBudgetV1
6,14_ChJjSh,FVS,sandwiches,2,0,0.202864,0.235418,0.632797,0.661,SimpleBudgetV1
7,06_Eh,EEE,sandwiches,2,0,0.22321,0.266616,0.707218,0.74,SimpleBudgetV1
8,20_FV,FVS,for,3,0,0.26526,0.278282,0.784772,1,SimpleBudgetV1
9,10_Or,OOO,for,3,0,0.287506,0.305953,0.856843,0.22,SimpleBudgetV1
10,20_FV,FVS,five,4,0,0.319518,0.337604,0.94876,1,SimpleBudgetV1
11,06_Eh,EEE,five,4,0,0.343632,0.382818,1.04886,0.74,SimpleBudgetV1
12,09_Oh,OOO,dollars,5,0,0.402265,0.430117,1.2018,0.82,SimpleBudgetV1
13,07_Aa,AAA,dollars,5,0,0.426707,0.478433,1.30685,0.86,SimpleBudgetV1
14,07_Aa,AAA,and,6,0,0.516594,0.535041,1.51836,0.86,SimpleBudgetV1
15,14_ChJjSh,FVS,chips,7,0,0.548606,0.566692,1.61028,0.703669,SimpleBudgetV1
16,04_Ih,EEE,chips,7,0,0.57272,0.611907,1.71038,0.22,SimpleBudgetV1
17,22_MBP,MBP,chips,7,0,0.592313,0.610399,1.73649,1,SimpleBudgetV1
18,20_FV,FVS,for,8,0,0.623964,0.636986,1.82057,1,SimpleBudgetV1
19,10_Or,OOO,for,8,0,0.646209,0.664657,1.89264,0.221831,SimpleBudgetV1
20,11_Oo,OOO,two,9,0,0.710625,0.739261,2.09336,1,SimpleBudgetV1
21,12_Ww-Oo-,WUH,what'll,10,1,0.793519,0.817634,2.3262,1,SimpleBudgetV1
22,07_Aa,AAA,what'll,10,1,0.819141,0.858327,2.42195,0.86,SimpleBudgetV1
23,04_Ih,EEE,it,11,1,0.89263,0.911078,2.60421,0.243425,SimpleBudgetV1
24,22_MBP,MBP,be,12,1,0.923135,0.941221,2.69178,1,SimpleBudgetV1
25,06_Eh,EEE,be,12,1,0.948757,0.987943,2.79623,0.74,SimpleBudgetV1
