index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.066500,0.134000,0.201500,03_Ee,riga's,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.371500,0.439000,0.506500,09_Oh,old,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
2,0.531500,0.599000,0.666500,07_Aa,town,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,0.664000,0.719000,0.774000,05_Ay,is,3,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,0.757500,0.810000,0.862500,22_MBP,beautiful,4,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
5,0.861500,0.929000,0.996500,11_Oo,beautiful,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,1.100000,1.150000,1.200000,20_FV,beautiful,4,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
7,2.493800,2.561300,2.628800,12_Ww-Oo-,want,5,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
8,2.543800,2.611300,2.678800,07_Aa,want,5,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.593800,2.661300,2.728800,07_Aa,a,6,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,2.776500,2.844000,2.911500,07_Aa,sandwich,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,2.981500,3.049000,3.116500,12_Ww-Oo-,sandwich,7,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
12,3.184500,3.232000,3.279500,14_ChJjSh,sandwich,7,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
