ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we've,0,0,0.0548566,0.334857,0.28,0.389713,1,0.0548566,0.09,1
1,1,06_Eh,we've,0,0,0.212112,0.474857,0.387357,0.562357,0.74,0.0748566,0.09,1
2,2,20_FV,we've,0,0,0.255997,0.535997,0.492112,0.579883,1,0.0559975,0.09,1
3,3,07_Aa,got,1,0,0.513165,0.793165,0.72997,0.85636,0.86,0.0731651,0.09,1
4,4,20_FV,fresh,2,0,0.672907,0.952907,0.909022,0.996793,1,0.0729073,0.09,1
5,5,06_Eh,fresh,2,0,0.841134,1.09291,1.00541,1.18041,0.74,0.0529073,0.09,1
6,6,14_ChJjSh,fresh,2,0,0.892334,1.17233,1.12845,1.21622,0.714589,0.0523337,0.09,1
7,7,07_Aa,tomatoes,3,0,1.11322,1.39322,1.30765,1.4788,0.86,0.0732231,0.09,1
8,8,22_MBP,tomatoes,3,0,1.20044,1.48044,1.40145,1.55944,1,0.0804449,0.09,1
9,9,14_ChJjSh,tomatoes,3,0,1.3502,1.62044,1.54345,1.69744,0.661,0.0604451,0.09,1.06336
10,10,07_Aa,tomatoes,3,0,1.37653,1.71178,1.62428,1.79928,0.86,0.0745021,0.09,1.10352
11,11,06_Eh,tomatoes,3,0,1.48844,1.85178,1.76428,1.93928,0.74,0.0517764,0.09,1.18383
12,12,06_Eh,cucumbers,4,1,2.27264,2.33617,2.25059,2.42174,0.74,0.0561678,0.09,1
13,13,22_MBP,cucumbers,4,1,2.48329,2.47617,2.39395,2.55839,1,0.0761681,0.09,1.04086
14,14,14_ChJjSh,cucumbers,4,1,2.50962,2.5675,2.49068,2.64431,0.682,0.0891006,0.09,1.06081
15,15,06_Eh,cucumbers,4,1,2.53595,2.65883,2.57133,2.74633,0.74,0.0634086,0.09,1.17387
16,16,07_Aa,and,5,2,3.46629,3.49727,3.44774,3.5468,0.86,-0.569604,0.15,1.10641
17,17,06_Eh,lettuce,6,2,3.68033,3.73408,3.65931,3.80886,0.84,-0.332794,0.15,1.10641
18,18,06_Eh,lettuce,6,2,3.85687,3.87408,3.78658,3.96158,0.74,-0.192794,0.15,1.10641
19,19,20_FV,for,7,2,4.09122,4.18869,4.15373,4.22365,1,0.121819,0.15,1.10641
20,20,10_Or,for,7,2,4.21234,4.32271,4.27318,4.37223,0.36,0.255831,0.15,1.10641
21,21,10_Or,your,8,2,4.54236,4.68784,4.60034,4.77534,0.75,0.620965,0.15,1.10641
22,22,07_Aa,sandwiches,9,2,4.80713,4.98079,4.89329,5.06829,0.94,0.913913,0.15,1.10641
23,23,07_Aa,sandwiches,9,2,5.07045,5.02079,4.93329,5.10829,0.86,0.953913,0.15,1.10641
24,24,14_ChJjSh,sandwiches,9,2,5.12311,5.03922,4.95182,5.12662,0.694895,0.972345,0.15,1.10641
25,25,06_Eh,sandwiches,9,2,5.24489,5.07922,4.99172,5.16672,0.836164,1.01234,0.15,1.10641
