word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,ham,1,lettuce,",",",",region_break,1,comma_with_lull,0.210000,0.210000,0.210000,0.210000,0,1
1,lettuce,2,tomato,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,1,2
2,tomato,3,and,",",",",soft_pause,0,none,0.060000,0.060000,0.060000,0.060000,2,2
3,and,4,mayo,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
4,mayo,5,tastes,.,.,region_break,1,hard_punctuation_with_lull,0.440000,0.440000,0.440000,0.440000,2,3
5,tastes,6,great,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
6,great,7,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
7,with,8,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
8,a,9,side,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
9,side,10,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
10,of,11,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
