index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,05_Ay,iceland's,0,0,0,0.013069,0.940000,AY,0,cmu_ay
1,22_MBP,smoked,1,0,0,0.170370,1.000000,M,1,cmu_bilabial
2,09_Oh,smoked,1,0,0,0.185185,0.920000,OW,2,cmu_oh_vowel
3,07_Aa,salmon,2,0,0,0.255556,0.920000,AE,1,cmu_open_vowel
4,22_MBP,salmon,2,0,0,0.277778,1.000000,M,2,cmu_bilabial
5,05_Ay,is,3,0,0,0.351852,0.940000,AY,0,cmu_ay
6,07_Aa,a,4,0,0,0.444444,0.500000,AH,0,cmu_open_vowel
7,03_Ee,treat,5,0,0,0.527778,0.920000,IY,2,cmu_front_vowel
8,12_Ww-Oo-,want,6,1,1,0.564815,0.880000,W,0,cmu_w
9,07_Aa,want,6,1,1,0.583333,0.920000,AA,1,cmu_open_vowel
10,07_Aa,a,7,1,1,0.666667,0.500000,AH,0,cmu_open_vowel
11,07_Aa,sandwich,8,1,1,0.735450,0.920000,AE,1,cmu_open_vowel
12,12_Ww-Oo-,sandwich,8,1,1,0.798942,0.880000,W,4,cmu_w
13,14_ChJjSh,sandwich,8,1,1,0.841270,0.820000,CH,6,cmu_affricate_sibilant
14,12_Ww-Oo-,with,9,1,1,0.864198,0.880000,W,0,cmu_w
15,03_Ee,with,9,1,1,0.888889,0.920000,IH,1,cmu_front_vowel
16,07_Aa,that,10,1,1,0.962963,0.920000,AE,1,cmu_open_vowel
