PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.633333,0,12_Ww-Oo-,we've,0.658647,0.843197,1
0.65,0,12_Ww-Oo-,we've,0.658647,1,1
0.666667,0,12_Ww-Oo-,we've,0.658647,1,1
0.683333,0,12_Ww-Oo-,we've,0.658647,0.997812,1
0.683333,1,06_Eh,we've,0.769436,0.000548233,0.74
0.7,0,12_Ww-Oo-,we've,0.658647,0.858134,1
0.7,1,06_Eh,we've,0.769436,0.0880633,0.74
0.716667,0,12_Ww-Oo-,we've,0.658647,0.491255,1
0.716667,1,06_Eh,we've,0.769436,0.349734,0.74
0.733333,0,12_Ww-Oo-,we've,0.658647,0.130554,1
0.733333,1,06_Eh,we've,0.769436,0.625715,0.74
0.75,0,12_Ww-Oo-,we've,0.658647,0.00136399,1
0.75,1,06_Eh,we've,0.769436,0.737512,0.74
0.75,2,20_FV,we've,0.800354,0.00290521,1
0.766667,1,06_Eh,we've,0.769436,0.497206,0.74
0.766667,2,20_FV,we've,0.800354,0.965,1
0.783333,1,06_Eh,we've,0.769436,0.4884,0.74
0.783333,2,20_FV,we've,0.800354,1,1
0.8,1,06_Eh,we've,0.769436,0.196799,0.74
0.8,2,20_FV,we've,0.800354,1,1
0.816667,2,20_FV,we've,0.800354,1,1
0.833333,2,20_FV,we've,0.800354,0.997252,1
0.85,2,20_FV,we've,0.800354,0.846677,1
0.866666,2,20_FV,we've,0.800354,0.46676,1
0.883333,2,20_FV,we've,0.800354,0.111071,1
0.966666,3,07_Aa,got,0.981532,0.859113,0.86
0.983333,3,07_Aa,got,0.981532,0.86,0.86
1,3,07_Aa,got,0.981532,0.858435,0.86
1.01667,3,07_Aa,got,0.981532,0.745602,0.86
1.03333,3,07_Aa,got,0.981532,0.439739,0.86
1.05,3,07_Aa,got,0.981532,0.127187,0.86
1.05,4,14_ChJjSh,chips,1.09407,0.31417,0.702567
1.06667,3,07_Aa,got,0.981532,0.00194579,0.86
1.06667,4,14_ChJjSh,chips,1.09407,0.931915,0.702567
1.08333,4,14_ChJjSh,chips,1.09407,0.94,0.702567
1.1,4,14_ChJjSh,chips,1.09407,0.94,0.702567
1.11667,4,14_ChJjSh,chips,1.09407,0.94,0.702567
1.13333,4,14_ChJjSh,chips,1.09407,0.853791,0.702567
1.15,4,14_ChJjSh,chips,1.09407,0.471998,0.702567
1.15,5,04_Ih,chips,1.21259,0.0037525,0.22
1.16667,4,14_ChJjSh,chips,1.09407,0.0883304,0.702567
1.16667,5,04_Ih,chips,1.21259,0.0756474,0.22
1.18333,5,04_Ih,chips,1.21259,0.184835,0.22
1.2,5,04_Ih,chips,1.21259,0.094313,0.22
1.2,6,22_MBP,chips,1.24351,0.985,1
1.21667,5,04_Ih,chips,1.21259,0.0924,0.22
1.21667,6,22_MBP,chips,1.24351,1,1
1.23333,5,04_Ih,chips,1.21259,0.0783626,0.22
1.23333,6,22_MBP,chips,1.24351,1,1
1.25,5,04_Ih,chips,1.21259,0.00259737,0.22
1.25,6,22_MBP,chips,1.24351,1,1
1.26667,6,22_MBP,chips,1.24351,1,1
