ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we've,0,0,0.0309517,0.658647,0.62,0.697294,1,0.0586472,0.09,1.24863
1,1,06_Eh,we've,0,0,0.11968,0.769436,0.702447,0.836424,0.74,0.0894358,0.09,1.24863
2,2,20_FV,we've,0,0,0.144441,0.800354,0.769436,0.831271,1,0.0803535,0.09,1.24863
3,3,07_Aa,got,1,0,0.289543,0.981532,0.93701,1.02605,0.86,0.0615314,0.09,1.24863
4,4,14_ChJjSh,chips,2,0,0.379674,1.09407,1.06315,1.12499,0.702567,0.054072,0.09,1.24863
5,5,04_Ih,chips,2,0,0.474593,1.21259,1.1456,1.27958,0.22,0.0525903,0.09,1.24863
6,6,22_MBP,chips,2,0,0.499354,1.24351,1.21259,1.27443,1,0.0835079,0.09,1.24863
7,7,07_Aa,and,3,0,0.647427,1.4284,1.39686,1.45993,0.86,0.0683962,0.09,1.24863
8,8,07_Aa,a,4,0,0.795996,1.6139,1.58237,1.64544,0.86,0.053903,0.09,1.24863
9,9,20_FV,few,5,0,0.883155,1.72273,1.69182,1.75365,1,0.0827334,0.09,1.24863
10,10,16_Ww-Ew-,few,5,0,0.978074,1.84125,1.77426,1.90824,1,0.0812515,0.09,1.24863
11,11,04_Ih,kinds,6,0,1.18442,2.0989,2.03191,2.16589,0.623389,0.0588996,0.09,1.24863
12,12,09_Oh,of,7,0,1.35725,2.3147,2.28317,2.34624,0.82,0.0747058,0.09,1.24863
13,13,20_FV,of,7,0,1.38251,2.34624,2.31874,2.37374,1,0.0662415,0.09,1.24863
14,14,07_Aa,candy,8,0,1.50136,2.49465,2.44703,2.54226,0.86,0.0546472,0.09,1.24863
15,15,03_Ee,candy,8,0,1.57763,2.58987,2.50237,2.67737,0.86,0.069874,0.09,1.24863
16,16,03_Ee,candy,8,0,1.66479,2.6987,2.64429,2.75312,0.86,0.0587046,0.09,1.24863
17,17,12_Ww-Oo-,want,9,1,1.9444,3.04784,3.00662,3.08906,1,-0.859036,0.15,1.24863
18,18,07_Aa,want,9,1,2.0352,3.1612,3.09422,3.22819,0.86,-0.745671,0.15,1.24863
19,19,11_Oo,to,10,1,2.21397,3.38443,3.34918,3.41968,0.94,-0.522445,0.15,1.24863
20,20,03_Ee,try,11,1,2.39011,3.60436,3.53737,3.67135,0.86,-0.302517,0.15,1.24863
21,21,22_MBP,something,12,1,2.57995,3.84139,3.78574,3.89705,1,-0.0654809,0.15,1.24863
22,22,24_Tongue_Th,something,12,1,2.66248,3.94445,3.8888,4.00011,0.42,0.0375788,0.15,1.24863
23,23,06_Eh,something,12,1,2.6922,3.98155,3.89405,4.06906,0.74,0.0746801,0.15,1.24863
24,24,04_Ih,something,12,1,2.74502,4.04751,3.97331,4.12172,0.72,0.140638,0.15,1.24863
