ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,tajikistan,0,0,0.157494,0.593513,0.506013,0.681013,0.94,0.0735134,0.09,1.34962
1,1,14_ChJjSh,tajikistan,0,0,0.472482,0.733513,0.646013,0.821013,0.783,0.0535133,0.09,1.34962
2,2,07_Aa,tajikistan,0,0,0.507481,0.833512,0.746012,0.921012,0.86,0.0857482,0.09,1.34962
3,3,07_Aa,tajikistan,0,0,0.717473,0.973512,0.886012,1.06101,0.94,0.0535119,0.09,1.34962
4,4,04_Ih,is,1,0,1.04732,1.44336,1.37518,1.51154,0.38,0.0786788,0.09,1.34962
5,5,20_FV,famous,2,0,1.2375,1.77354,1.68604,1.86104,1,0.0800309,0.09,1.34962
6,6,07_Aa,famous,2,0,1.30832,1.90936,1.82186,1.99686,0.86,0.0735399,0.09,1.34962
7,7,22_MBP,famous,2,0,1.39912,2.04936,1.96186,2.13686,1,0.089363,0.09,1.34962
8,8,09_Oh,famous,2,0,1.4881,2.18936,2.10186,2.27686,0.82,0.0693631,0.09,1.34962
9,9,20_FV,for,3,0,1.75257,2.59383,2.53117,2.6565,1,0.0862989,0.09,1.34962
10,10,10_Or,for,3,0,1.88927,2.73383,2.66565,2.80201,0.36,0.0538349,0.09,1.34962
11,11,04_Ih,its,4,0,2.25345,2.80383,2.71633,2.89133,0.64,-0.036165,0.09,0.82
12,12,04_Ih,stunning,5,0,2.53674,2.87383,2.80872,2.93895,0.68,0.0338349,0.09,0.82
13,13,18_Uh,stunning,5,0,2.61768,2.90216,2.83204,2.97228,0.68,0.0621619,0.09,0.82
14,14,14_ChJjSh,stunning,5,0,2.75664,2.94216,2.88706,2.99726,0.682,0.0621619,0.09,0.82
15,15,04_Ih,stunning,5,0,2.78107,2.95216,2.86466,3.03966,0.22,0.0721619,0.09,0.82
16,16,07_Aa,natural,6,0,3.15945,3.02216,2.95001,3.09431,0.94,0.0621619,0.09,0.82
17,17,24_Tongue_Th,natural,6,0,3.38959,3.16216,3.10111,3.22321,0.42,0.0821621,0.09,0.82
18,18,07_Aa,natural,6,0,3.4302,3.21689,3.12939,3.30439,0.86,0.0568912,0.09,0.82
19,19,22_MBP,beauty,7,0,3.76896,3.49467,3.44107,3.54828,1,0.0546753,0.09,0.82
20,20,03_Ee,beauty,7,0,4.03046,3.63467,3.54717,3.72217,0.86,0.0746756,0.09,0.82
21,21,03_Ee,beauty,7,0,4.21387,3.77467,3.7032,3.84615,0.94,0.0546758,0.09,0.82
22,22,04_Ih,including,8,1,4.91999,4.70079,4.61329,4.78829,0.84,0.0791378,0.09,1.11792
23,23,24_Tongue_Th,including,8,1,5.17257,4.84079,4.75329,4.92829,0.42,0.0807934,0.09,1.11792
24,24,04_Ih,including,8,1,5.21715,4.95036,4.86286,5.03786,0.22,0.0756226,0.09,1.11792
25,25,04_Ih,including,8,1,5.39544,5.09036,5.00286,5.17786,0.672894,0.0503669,0.09,1.11792
26,26,24_Tongue_Th,the,9,1,5.57374,5.40866,5.35675,5.46057,0.42,0.0696869,0.09,1.11792
27,27,06_Eh,the,9,1,5.7134,5.54866,5.48886,5.60845,0.74,0.0686626,0.09,1.11792
28,28,22_MBP,pamir,10,1,5.8808,5.85606,5.78297,5.92914,1,0.0758018,0.09,1.11792
29,29,07_Aa,pamir,10,1,6.1423,5.99606,5.90856,6.08356,0.86,0.0760622,0.09,1.11792
30,30,04_Ih,pamir,10,1,6.20767,6.12643,6.03893,6.21393,0.72,0.0541453,0.09,1.11792
31,31,22_MBP,mountains,11,1,6.43219,6.40781,6.32587,6.48975,1,-0.539065,0.15,1.11792
32,32,09_Oh,mountains,11,1,6.50685,6.49127,6.40377,6.57877,0.82,-0.455605,0.15,1.11792
33,33,14_ChJjSh,mountains,11,1,6.70096,6.63127,6.55616,6.70638,0.703,-0.315605,0.15,1.11792
34,34,09_Oh,mountains,11,1,6.72539,6.72358,6.63608,6.81108,0.82,-0.223291,0.15,1.11792
35,35,07_Aa,how,12,2,7.74831,6.79358,6.74121,6.84596,0.86,-0.153291,0.15,1.12795
36,36,11_Oo,how,12,2,7.81435,6.84652,6.75902,6.93402,0.94,-0.10035,0.15,1.12795
37,37,07_Aa,can,13,2,8.09401,7.16197,7.10499,7.21895,0.86,0.215093,0.15,1.12795
38,38,05_Ay,i,14,2,8.38522,7.49045,7.41,7.57089,0.84,0.543571,0.15,1.12795
39,39,06_Eh,help,15,2,8.75535,7.89688,7.80938,7.98438,0.74,0.95,0.15,1.12795
40,40,22_MBP,help,15,2,8.8771,7.93688,7.88101,7.99274,1,0.99,0.15,1.12795
41,41,11_Oo,you,16,2,9.15981,8.00688,7.91937,8.09437,1,1.06,0.15,1.12795
42,42,11_Oo,today,17,2,9.52664,8.07687,7.98937,8.16437,1,1.13,0.15,1.12795
43,43,05_Ay,today,17,2,9.76635,8.11687,8.02938,8.20437,0.84,1.17,0.15,1.12795
