EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,tajikistan,0,0,0.00471111,0.0292089,0.157494,0.94,SimpleBudgetV1
1,14_ChJjSh,FVS,tajikistan,0,0,0.0405156,0.0612445,0.472482,0.783,SimpleBudgetV1
2,07_Aa,AAA,tajikistan,0,0,0.0301511,0.0791467,0.507481,0.86,SimpleBudgetV1
3,07_Aa,AAA,tajikistan,0,0,0.0631289,0.0913956,0.717473,0.94,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.107342,0.118222,1.04732,0.38,SimpleBudgetV1
5,20_FV,FVS,famous,2,0,0.126222,0.140302,1.2375,1,SimpleBudgetV1
6,07_Aa,AAA,famous,2,0,0.132676,0.149102,1.30832,0.86,SimpleBudgetV1
7,22_MBP,MBP,famous,2,0,0.143627,0.157707,1.39912,1,SimpleBudgetV1
8,09_Oh,OOO,famous,2,0,0.144996,0.175502,1.4881,0.82,SimpleBudgetV1
9,20_FV,FVS,for,3,0,0.183729,0.193729,1.75257,1,SimpleBudgetV1
10,10_Or,OOO,for,3,0,0.198009,0.208889,1.88927,0.36,SimpleBudgetV1
11,04_Ih,EEE,its,4,0,0.231111,0.254222,2.25345,0.64,SimpleBudgetV1
12,04_Ih,EEE,stunning,5,0,0.264622,0.281724,2.53674,0.68,SimpleBudgetV1
13,18_Uh,AAA,stunning,5,0,0.27268,0.291098,2.61768,0.68,SimpleBudgetV1
14,14_ChJjSh,FVS,stunning,5,0,0.289618,0.304089,2.75664,0.682,SimpleBudgetV1
15,04_Ih,EEE,stunning,5,0,0.282382,0.316587,2.78107,0.22,SimpleBudgetV1
16,07_Aa,AAA,natural,6,0,0.330756,0.349707,3.15945,0.94,SimpleBudgetV1
17,24_Tongue_Th,FVS,natural,6,0,0.356996,0.373031,3.38959,0.42,SimpleBudgetV1
18,07_Aa,AAA,natural,6,0,0.350436,0.388338,3.4302,0.86,SimpleBudgetV1
19,22_MBP,MBP,beauty,7,0,0.398827,0.412907,3.76896,1,SimpleBudgetV1
20,03_Ee,EEE,beauty,7,0,0.418773,0.44928,4.03046,0.86,SimpleBudgetV1
21,03_Ee,EEE,beauty,7,0,0.444391,0.463164,4.21387,0.94,SimpleBudgetV1
22,04_Ih,EEE,including,8,1,0.487111,0.507911,4.61999,0.84,SimpleBudgetV1
23,24_Tongue_Th,FVS,including,8,1,0.515911,0.533511,4.87257,0.42,SimpleBudgetV1
24,04_Ih,EEE,including,8,1,0.508711,0.550311,4.91715,0.22,SimpleBudgetV1
25,04_Ih,EEE,including,8,1,0.536711,0.560711,5.09544,0.672894,SimpleBudgetV1
26,24_Tongue_Th,FVS,the,9,1,0.562911,0.572911,5.27374,0.42,SimpleBudgetV1
27,06_Eh,EEE,the,9,1,0.577191,0.588711,5.4134,0.74,SimpleBudgetV1
28,22_MBP,MBP,pamir,10,1,0.593938,0.608018,5.5808,1,SimpleBudgetV1
29,07_Aa,AAA,pamir,10,1,0.613885,0.644391,5.8423,0.86,SimpleBudgetV1
30,04_Ih,EEE,pamir,10,1,0.626791,0.645564,5.90767,0.72,SimpleBudgetV1
31,22_MBP,MBP,mountains,11,1,0.652462,0.668249,6.13219,1,SimpleBudgetV1
32,09_Oh,OOO,mountains,11,1,0.659186,0.677604,6.20685,0.82,SimpleBudgetV1
33,14_ChJjSh,FVS,mountains,11,1,0.682062,0.696533,6.40096,0.703,SimpleBudgetV1
34,09_Oh,OOO,mountains,11,1,0.674827,0.709031,6.42539,0.82,SimpleBudgetV1
35,07_Aa,AAA,how,12,2,0.764778,0.774778,7.14831,0.86,SimpleBudgetV1
36,11_Oo,OOO,how,12,2,0.767111,0.786667,7.21435,0.94,SimpleBudgetV1
37,07_Aa,AAA,can,13,2,0.801565,0.812445,7.49401,0.86,SimpleBudgetV1
38,05_Ay,EEE,i,14,2,0.830684,0.846044,7.78522,0.84,SimpleBudgetV1
39,06_Eh,EEE,help,15,2,0.866667,0.889778,8.15535,0.74,SimpleBudgetV1
40,22_MBP,MBP,help,15,2,0.886,0.896667,8.2771,1,SimpleBudgetV1
41,11_Oo,OOO,you,16,2,0.905778,0.937778,8.55981,1,SimpleBudgetV1
42,11_Oo,OOO,today,17,2,0.95248,0.97008,8.92664,1,SimpleBudgetV1
43,05_Ay,EEE,today,17,2,0.974773,0.999413,9.16635,0.84,SimpleBudgetV1
