word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,gnome,1,quixotic,",",",",region_break,1,comma_with_lull,0.540000,0.540000,0.540000,0.540000,0,1
1,quixotic,2,flummox,",",",",region_break,1,comma_with_lull,0.360000,0.360000,0.360000,0.360000,1,2
2,flummox,3,words,.,.,region_break,1,hard_punctuation_with_lull,0.640000,0.640000,0.640000,0.640000,2,3
3,words,4,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
4,that,5,trip,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
5,trip,6,up,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
6,up,7,even,,,none,0,none,0.030000,0.030000,0.030000,0.030000,3,3
7,even,8,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
8,the,9,best,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
9,best,10,spellers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
