start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.410000,0.490000,P,P,please,1.0,0,0,-1,P,0,mfa_textgrid_phone
0.490000,0.540000,L,L,please,1.0,0,0,-1,L,1,mfa_textgrid_phone
0.540000,0.680000,IY1,IY1,please,1.0,0,0,-1,IY1,2,mfa_textgrid_phone
0.680000,0.750000,Z,Z,please,1.0,0,0,-1,Z,3,mfa_textgrid_phone
0.750000,0.820000,L,L,listen,1.0,1,0,-1,L,0,mfa_textgrid_phone
0.820000,0.890000,IH1,IH1,listen,1.0,1,0,-1,IH1,1,mfa_textgrid_phone
0.890000,0.970000,S,S,listen,1.0,1,0,-1,S,2,mfa_textgrid_phone
0.970000,1.010000,AH0,AH0,listen,1.0,1,0,-1,AH0,3,mfa_textgrid_phone
1.010000,1.090000,N,N,listen,1.0,1,0,-1,N,4,mfa_textgrid_phone
1.090000,1.170000,K,K,carefully,1.0,2,0,-1,K,0,mfa_textgrid_phone
1.170000,1.220000,EH1,EH1,carefully,1.0,2,0,-1,EH1,1,mfa_textgrid_phone
1.220000,1.320000,R,R,carefully,1.0,2,0,-1,R,2,mfa_textgrid_phone
1.320000,1.390000,F,F,carefully,1.0,2,0,-1,F,3,mfa_textgrid_phone
1.390000,1.440000,AH0,AH0,carefully,1.0,2,0,-1,AH0,4,mfa_textgrid_phone
1.440000,1.510000,L,L,carefully,1.0,2,0,-1,L,5,mfa_textgrid_phone
1.510000,1.670000,IY0,IY0,carefully,1.0,2,0,-1,IY0,6,mfa_textgrid_phone
1.970000,2.010000,DH,DH,the,1.0,3,1,-1,DH,0,mfa_textgrid_phone
2.010000,2.050000,AH0,AH0,the,1.0,3,1,-1,AH0,1,mfa_textgrid_phone
2.050000,2.160000,P,P,path,1.0,4,1,-1,P,0,mfa_textgrid_phone
2.160000,2.330000,AE1,AE1,path,1.0,4,1,-1,AE1,1,mfa_textgrid_phone
2.330000,2.410000,TH,TH,path,1.0,4,1,-1,TH,2,mfa_textgrid_phone
2.410000,2.450000,B,B,becomes,1.0,5,1,-1,B,0,mfa_textgrid_phone
2.450000,2.520000,IH0,IH0,becomes,1.0,5,1,-1,IH0,1,mfa_textgrid_phone
2.520000,2.590000,K,K,becomes,1.0,5,1,-1,K,2,mfa_textgrid_phone
2.590000,2.660000,AH1,AH1,becomes,1.0,5,1,-1,AH1,3,mfa_textgrid_phone
2.660000,2.730000,M,M,becomes,1.0,5,1,-1,M,4,mfa_textgrid_phone
2.730000,2.810000,Z,Z,becomes,1.0,5,1,-1,Z,5,mfa_textgrid_phone
2.810000,2.940000,N,N,narrow,1.0,6,1,-1,N,0,mfa_textgrid_phone
2.940000,3.030000,EH1,EH1,narrow,1.0,6,1,-1,EH1,1,mfa_textgrid_phone
3.030000,3.170000,R,R,narrow,1.0,6,1,-1,R,2,mfa_textgrid_phone
3.170000,3.320000,OW0,OW0,narrow,1.0,6,1,-1,OW0,3,mfa_textgrid_phone
3.320000,3.470000,AE1,AE1,after,1.0,7,1,-1,AE1,0,mfa_textgrid_phone
3.470000,3.520000,F,F,after,1.0,7,1,-1,F,1,mfa_textgrid_phone
3.520000,3.570000,T,T,after,1.0,7,1,-1,T,2,mfa_textgrid_phone
3.570000,3.630000,ER0,ER0,after,1.0,7,1,-1,ER0,3,mfa_textgrid_phone
3.630000,3.670000,DH,DH,the,1.0,8,1,-1,DH,0,mfa_textgrid_phone
3.670000,3.720000,AH1,AH1,the,1.0,8,1,-1,AH1,1,mfa_textgrid_phone
3.720000,3.810000,W,W,wooden,1.0,9,1,-1,W,0,mfa_textgrid_phone
3.810000,3.870000,UH1,UH1,wooden,1.0,9,1,-1,UH1,1,mfa_textgrid_phone
3.870000,3.900000,D,D,wooden,1.0,9,1,-1,D,2,mfa_textgrid_phone
3.900000,3.930000,AH0,AH0,wooden,1.0,9,1,-1,AH0,3,mfa_textgrid_phone
3.930000,3.980000,N,N,wooden,1.0,9,1,-1,N,4,mfa_textgrid_phone
3.980000,4.060000,B,B,bridge,1.0,10,1,-1,B,0,mfa_textgrid_phone
4.060000,4.130000,R,R,bridge,1.0,10,1,-1,R,1,mfa_textgrid_phone
4.130000,4.260000,IH1,IH1,bridge,1.0,10,1,-1,IH1,2,mfa_textgrid_phone
4.260000,4.470000,JH,JH,bridge,1.0,10,1,-1,JH,3,mfa_textgrid_phone
