word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,when,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,power,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,power,3,failed,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,failed,4,the,",",",",region_break,1,comma_with_lull,0.220000,0.220000,0.220000,0.220000,0,1
4,the,5,hallway,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,hallway,6,became,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,became,7,completely,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,completely,8,dark,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,dark,9,however,;,;,region_break,1,hard_punctuation_with_lull,0.220000,0.220000,0.220000,0.220000,1,2
9,however,10,the,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,the,11,emergency,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,emergency,12,lamps,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,lamps,13,came,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,came,14,on,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
14,on,15,within,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
15,within,16,seconds,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
16,seconds,17,and,",",",",region_break,1,comma_with_lull,0.270000,0.270000,0.270000,0.270000,2,3
17,and,18,everyone,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
18,everyone,19,followed,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
19,followed,20,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
20,the,21,marked,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
21,marked,22,path,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
22,path,23,outside,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
23,outside,24,without,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
24,without,25,confusion,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
