word_index,word,start,end,speech_region_index,sentence_index
0,when,0.410000,0.580000,0,-1
1,the,0.580000,0.650000,0,-1
2,power,0.650000,1.000000,0,-1
3,failed,1.000000,1.550000,0,-1
4,the,1.770000,1.860000,1,-1
5,hallway,1.860000,2.230000,1,-1
6,became,2.230000,2.630000,1,-1
7,completely,2.630000,3.190000,1,-1
8,dark,3.190000,3.670000,1,-1
9,however,3.890000,4.310000,2,-1
10,the,4.310000,4.430000,2,-1
11,emergency,4.430000,4.960000,2,-1
12,lamps,4.960000,5.310000,2,-1
13,came,5.310000,5.580000,2,-1
14,on,5.580000,5.750000,2,-1
15,within,5.750000,6.030000,2,-1
16,seconds,6.030000,6.620000,2,-1
17,and,6.890000,7.020000,3,-1
18,everyone,7.020000,7.410000,3,-1
19,followed,7.410000,7.830000,3,-1
20,the,7.830000,7.900000,3,-1
21,marked,7.900000,8.250000,3,-1
22,path,8.250000,8.540000,3,-1
23,outside,8.540000,9.030000,3,-1
24,without,9.030000,9.330000,3,-1
25,confusion,9.330000,9.930000,3,-1
