word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,humordium,1,i'm,?,?,region_break,1,hard_punctuation_with_lull,1.820000,1.820000,1.820000,1.820000,0,1
1,i'm,2,not,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
2,not,3,familiar,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,familiar,4,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,with,5,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,that,6,term,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,term,7,can,.,.,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,can,8,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,you,9,explain,,,region_break,1,strong_acoustic_gap,1.500000,1.500000,1.500000,1.500000,1,2
9,explain,10,more,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
