start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.000000,0.090000,HH,HH,how,1.0,0,0,0,-1,HH,0,mfa_textgrid_phone
0.090000,0.240000,AW1,AW1,how,1.0,0,0,0,-1,AW1,1,mfa_textgrid_phone
0.240000,0.290000,AH0,AH0,about,1.0,1,0,0,-1,AH0,0,mfa_textgrid_phone
0.290000,0.360000,B,B,about,1.0,1,0,0,-1,B,1,mfa_textgrid_phone
0.360000,0.480000,AW1,AW1,about,1.0,1,0,0,-1,AW1,2,mfa_textgrid_phone
0.480000,0.550000,T,T,about,1.0,1,0,0,-1,T,3,mfa_textgrid_phone
0.550000,0.580000,DH,DH,the,1.0,2,0,0,-1,DH,0,mfa_textgrid_phone
0.580000,0.650000,AH1,AH1,the,1.0,2,0,0,-1,AH1,1,mfa_textgrid_phone
0.650000,0.770000,R,R,roast,1.0,3,0,0,-1,R,0,mfa_textgrid_phone
0.770000,0.870000,OW1,OW1,roast,1.0,3,0,0,-1,OW1,1,mfa_textgrid_phone
0.870000,0.950000,S,S,roast,1.0,3,0,0,-1,S,2,mfa_textgrid_phone
0.950000,1.070000,T,T,roast,1.0,3,0,0,-1,T,3,mfa_textgrid_phone
1.070000,1.110000,B,B,beef,1.0,4,0,0,-1,B,0,mfa_textgrid_phone
1.110000,1.280000,IY1,IY1,beef,1.0,4,0,0,-1,IY1,1,mfa_textgrid_phone
1.280000,1.510000,F,F,beef,1.0,4,0,0,-1,F,2,mfa_textgrid_phone
1.860000,2.070000,S,S,served,1.0,5,1,1,-1,S,0,mfa_textgrid_phone
2.070000,2.270000,ER1,ER1,served,1.0,5,1,1,-1,ER1,1,mfa_textgrid_phone
2.270000,2.320000,V,V,served,1.0,5,1,1,-1,V,2,mfa_textgrid_phone
2.320000,2.370000,D,D,served,1.0,5,1,1,-1,D,3,mfa_textgrid_phone
2.370000,2.430000,W,W,with,1.0,6,1,1,-1,W,0,mfa_textgrid_phone
2.430000,2.470000,IH0,IH0,with,1.0,6,1,1,-1,IH0,1,mfa_textgrid_phone
2.470000,2.530000,TH,TH,with,1.0,6,1,1,-1,TH,2,mfa_textgrid_phone
2.580000,2.780000,OW1,OW1,au,1.0,7,1,1,-1,OW1,0,mfa_textgrid_phone
2.780000,2.910000,JH,JH,jus,1.0,8,1,1,-1,JH,0,mfa_textgrid_phone
2.910000,3.170000,UW1,UW1,jus,1.0,8,1,1,-1,UW1,1,mfa_textgrid_phone
3.230000,3.330000,AE1,AE1,and,1.0,9,1,1,-1,AE1,0,mfa_textgrid_phone
3.330000,3.380000,N,N,and,1.0,9,1,1,-1,N,1,mfa_textgrid_phone
3.380000,3.440000,D,D,and,1.0,9,1,1,-1,D,2,mfa_textgrid_phone
3.440000,3.530000,P,P,provolone,1.0,10,1,1,-1,P,0,mfa_textgrid_phone
3.530000,3.580000,R,R,provolone,1.0,10,1,1,-1,R,1,mfa_textgrid_phone
3.580000,3.630000,OW1,OW1,provolone,1.0,10,1,1,-1,OW1,2,mfa_textgrid_phone
3.630000,3.720000,V,V,provolone,1.0,10,1,1,-1,V,3,mfa_textgrid_phone
3.720000,3.840000,AH0,AH0,provolone,1.0,10,1,1,-1,AH0,4,mfa_textgrid_phone
3.840000,3.940000,L,L,provolone,1.0,10,1,1,-1,L,5,mfa_textgrid_phone
3.940000,4.090000,OW0,OW0,provolone,1.0,10,1,1,-1,OW0,6,mfa_textgrid_phone
4.090000,4.210000,N,N,provolone,1.0,10,1,1,-1,N,7,mfa_textgrid_phone
4.460000,4.610000,N,N,new,1.0,11,2,2,-1,N,0,mfa_textgrid_phone
4.610000,4.790000,UW1,UW1,new,1.0,11,2,2,-1,UW1,1,mfa_textgrid_phone
4.790000,4.840000,DH,DH,this,1.0,12,2,2,-1,DH,0,mfa_textgrid_phone
4.840000,4.920000,IH1,IH1,this,1.0,12,2,2,-1,IH1,1,mfa_textgrid_phone
4.920000,5.040000,S,S,this,1.0,12,2,2,-1,S,2,mfa_textgrid_phone
5.040000,5.130000,W,W,week,1.0,13,2,2,-1,W,0,mfa_textgrid_phone
5.130000,5.240000,IY1,IY1,week,1.0,13,2,2,-1,IY1,1,mfa_textgrid_phone
5.240000,5.440000,K,K,week,1.0,13,2,2,-1,K,2,mfa_textgrid_phone
