index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.121500,0.189000,0.256500,03_Ee,did,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.386500,0.454000,0.521500,11_Oo,you,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
2,0.581500,0.649000,0.716500,09_Oh,know,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
3,0.695000,0.745000,0.795000,20_FV,fiji,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
4,0.851500,0.919000,0.986500,03_Ee,fiji,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
5,0.969500,1.017000,1.064500,14_ChJjSh,fiji,3,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
6,1.031500,1.099000,1.166500,03_Ee,fiji,3,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
7,1.256500,1.324000,1.391500,07_Aa,has,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,1.536500,1.604000,1.671500,07_Aa,the,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,1.701500,1.769000,1.836500,07_Aa,largest,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,1.844500,1.892000,1.939500,14_ChJjSh,largest,6,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
11,2.166500,2.234000,2.301500,06_Eh,frigatebird,7,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
12,2.286500,2.354000,2.421500,03_Ee,in,8,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
13,2.546500,2.614000,2.681500,07_Aa,the,9,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
14,2.641500,2.709000,2.776500,12_Ww-Oo-,world,10,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
15,2.741500,2.809000,2.876500,06_Eh,world,10,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
16,3.673800,3.741300,3.808800,12_Ww-Oo-,quite,11,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
17,3.736300,3.791300,3.846300,05_Ay,quite,11,1,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
18,3.911500,3.979000,4.046500,07_Aa,the,12,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
19,4.079999,4.130000,4.180000,20_FV,flyer,13,1,1,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
20,4.279000,4.334000,4.389000,05_Ay,flyer,13,1,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
