ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,tokyo,0,0,0.0727486,0.138108,0.1,0.176216,0.82,0.0981082,0.12,1.1225
1,1,09_Oh,tokyo,0,0,0.140647,0.214324,0.143552,0.285097,0.82,0.0943244,0.12,1.1225
2,2,09_Oh,tokyo,0,0,0.193996,0.274209,0.230656,0.317761,0.82,0.114209,0.12,1.1225
3,3,07_Aa,has,1,0,0.319212,0.414763,0.387263,0.442263,0.86,0.0947634,0.12,1.1225
4,4,22_MBP,more,2,0,0.393136,0.497743,0.470243,0.525243,1,0.0977435,0.12,1.1225
5,5,06_Eh,more,2,0,0.481317,0.596726,0.54311,0.650341,0.74,0.116726,0.12,1.1225
6,6,09_Oh,robots,3,0,0.619098,0.751385,0.713277,0.789494,0.82,0.111385,0.12,1.1225
7,7,22_MBP,robots,3,0,0.659514,0.796752,0.764088,0.829416,1,0.116752,0.12,1.1225
8,8,09_Oh,robots,3,0,0.699121,0.841212,0.770439,0.911984,0.82,0.0812116,0.12,1.1225
9,9,24_Tongue_Th,than,4,0,0.823014,0.980282,0.952782,1.00778,0.42,0.100282,0.12,1.1225
10,10,07_Aa,than,4,0,0.90752,1.07514,1.02152,1.12875,0.86,0.115139,0.12,1.1225
11,11,22_MBP,many,5,0,1.00893,1.18897,1.15631,1.22163,1,0.108969,0.12,1.1225
12,12,07_Aa,many,5,0,1.07561,1.26382,1.22572,1.30193,0.86,0.103824,0.12,1.1225
13,13,03_Ee,many,5,0,1.12533,1.31963,1.24885,1.3904,0.86,0.119625,0.12,1.1225
14,14,03_Ee,many,5,0,1.19686,1.39992,1.35637,1.44348,0.86,0.119925,0.12,1.1225
15,15,09_Oh,countries,6,0,1.27611,1.48889,1.44921,1.52856,0.82,0.0888853,0.12,1.1225
16,16,14_ChJjSh,countries,6,0,1.37399,1.59876,1.56518,1.63233,0.661,0.118756,0.12,1.1225
17,17,09_Oh,countries,6,0,1.38487,1.61096,1.53161,1.69031,0.82,0.0909634,0.12,1.1225
18,18,09_Oh,countries,6,0,1.45012,1.74122,1.69117,1.79126,0.82,0.110963,0.12,1.22718
