EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,miami,0,0,0,0.0337674,0.0260297,1,SimpleBudgetV1
1,07_Aa,AAA,miami,0,0,0.0491163,0.12893,0.137247,0.86,SimpleBudgetV1
2,22_MBP,MBP,miami,0,0,0.0890233,0.12586,0.165644,1,SimpleBudgetV1
3,04_Ih,EEE,miami,0,0,0.113581,0.162698,0.21297,0.72,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.187814,0.216279,0.311496,0.86,SimpleBudgetV1
5,22_MBP,MBP,beaches,2,0,0.23414,0.270977,0.38937,1,SimpleBudgetV1
6,03_Ee,EEE,beaches,2,0,0.259575,0.302552,0.433316,0.86,SimpleBudgetV1
7,14_ChJjSh,FVS,beaches,2,0,0.297728,0.334565,0.487404,0.64,SimpleBudgetV1
8,03_Ee,EEE,beaches,2,0,0.286326,0.36614,0.502954,0.86,SimpleBudgetV1
9,06_Eh,EEE,beaches,2,0,0.333249,0.382365,0.551633,0.74,SimpleBudgetV1
10,07_Aa,AAA,and,3,0,0.425023,0.453488,0.677202,0.86,SimpleBudgetV1
11,24_Tongue_Th,FVS,the,4,0,0.478605,0.495349,0.750774,0.42,SimpleBudgetV1
12,06_Eh,EEE,the,4,0,0.511256,0.541395,0.811438,0.74,SimpleBudgetV1
13,07_Aa,AAA,art,5,0,0.595349,0.655814,0.964461,0.94,SimpleBudgetV1
14,06_Eh,EEE,deco,6,0,0.710488,0.753465,1.12849,0.74,SimpleBudgetV1
15,09_Oh,OOO,deco,6,0,0.723535,0.803349,1.177,0.82,SimpleBudgetV1
16,09_Oh,OOO,deco,6,0,0.784163,0.833279,1.24681,0.82,SimpleBudgetV1
17,04_Ih,EEE,district,7,0,0.836512,0.881256,1.32414,0.68,SimpleBudgetV1
18,14_ChJjSh,FVS,district,7,0,0.901907,0.939767,1.41966,0.661,SimpleBudgetV1
19,04_Ih,EEE,district,7,0,0.882977,0.972465,1.43027,0.22,SimpleBudgetV1
20,04_Ih,EEE,district,7,0,0.943209,0.994837,1.49395,0.64,SimpleBudgetV1
