index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.002500,0.050000,0.097500,14_ChJjSh,georgia,0,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
1,0.041500,0.109000,0.176500,09_Oh,georgia,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
2,0.546500,0.614000,0.681500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,0.881500,0.949000,1.016500,06_Eh,ancient,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,1.064500,1.112000,1.159500,14_ChJjSh,ancient,2,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
5,1.426500,1.494000,1.561500,11_Oo,ruins,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,1.796500,1.864000,1.931500,07_Aa,and,4,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,2.151500,2.219000,2.286500,03_Ee,delicious,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
8,2.229500,2.277000,2.324500,14_ChJjSh,delicious,5,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
9,2.466500,2.534000,2.601500,12_Ww-Oo-,wine,6,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
10,2.604000,2.659000,2.714000,05_Ay,wine,6,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,3.793800,3.861300,3.928800,12_Ww-Oo-,want,7,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
12,3.843800,3.911300,3.978800,07_Aa,want,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,3.931500,3.999000,4.066500,07_Aa,a,8,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
14,4.064500,4.112000,4.159500,14_ChJjSh,chip,9,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
15,4.176500,4.244000,4.311500,03_Ee,chip,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
16,4.287500,4.340000,4.392500,22_MBP,chip,9,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
