index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,14_ChJjSh,georgia,0,0,0,0.013333,0.820000,JH,0,cmu_affricate_sibilant
1,09_Oh,georgia,0,0,0,0.033333,0.920000,AO,1,cmu_oh_vowel
2,07_Aa,has,1,0,0,0.148148,0.920000,AE,1,cmu_open_vowel
3,06_Eh,ancient,2,0,0,0.197531,0.920000,EY,0,cmu_eh_vowel
4,14_ChJjSh,ancient,2,0,0,0.246914,0.820000,CH,2,cmu_affricate_sibilant
5,11_Oo,ruins,3,0,0,0.366667,0.920000,UW,1,cmu_oo_vowel
6,07_Aa,and,4,0,0,0.456790,0.500000,AH,0,cmu_open_vowel
7,03_Ee,delicious,5,0,0,0.611111,0.920000,IH,3,cmu_front_vowel
8,14_ChJjSh,delicious,5,0,0,0.637566,0.820000,SH,4,cmu_affricate_sibilant
9,12_Ww-Oo-,wine,6,0,0,0.716049,0.880000,W,0,cmu_w
10,05_Ay,wine,6,0,0,0.740741,0.940000,AY,1,cmu_ay
11,12_Ww-Oo-,want,7,1,1,0.787037,0.880000,W,0,cmu_w
12,07_Aa,want,7,1,1,0.805556,0.920000,AA,1,cmu_open_vowel
13,07_Aa,a,8,1,1,0.888889,0.500000,AH,0,cmu_open_vowel
14,14_ChJjSh,chip,9,1,1,0.938272,0.820000,CH,0,cmu_affricate_sibilant
15,03_Ee,chip,9,1,1,0.962963,0.920000,IH,1,cmu_front_vowel
16,22_MBP,chip,9,1,1,0.987654,1.000000,P,2,cmu_bilabial
