EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,hello,0,0,0.0105119,0.0675768,0.0655194,0.74,SimpleBudgetV1
1,09_Oh,OOO,hello,0,0,0.0750853,0.14116,0.181438,0.82,SimpleBudgetV1
2,24_Tongue_Th,FVS,there,1,0,0.154721,0.182025,0.282543,0.42,SimpleBudgetV1
3,06_Eh,EEE,there,1,0,0.189989,0.251422,0.37036,0.74,SimpleBudgetV1
4,12_Ww-Oo-,WUH,what,2,1,0.32405,0.3519,0.567147,1,SimpleBudgetV1
5,07_Aa,AAA,what,2,1,0.357634,0.390398,0.627627,0.86,SimpleBudgetV1
6,07_Aa,AAA,can,3,1,0.442002,0.469852,0.76508,0.86,SimpleBudgetV1
7,05_Ay,EEE,i,4,1,0.516541,0.555859,0.899784,0.84,SimpleBudgetV1
8,06_Eh,EEE,get,5,1,0.605825,0.633675,1.03999,0.74,SimpleBudgetV1
9,20_FV,FVS,for,6,1,0.654152,0.673811,1.11421,1,SimpleBudgetV1
10,10_Or,OOO,for,6,1,0.687736,0.715586,1.17744,0.22,SimpleBudgetV1
11,11_Oo,OOO,you,7,1,0.758817,0.840728,1.34208,1,SimpleBudgetV1
12,11_Oo,OOO,today,8,1,0.878362,0.923413,1.51176,1,SimpleBudgetV1
13,05_Ay,EEE,today,8,1,0.935427,0.998498,1.62264,0.84,SimpleBudgetV1
