EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,well,0,0,0,0.0294028,0.0393522,1,SimpleBudgetV1
1,06_Eh,EEE,well,0,0,0.0313629,0.0823277,0.152162,0.74,SimpleBudgetV1
2,06_Eh,EEE,let's,1,1,0.164625,0.204441,0.493952,0.74,SimpleBudgetV1
3,03_Ee,EEE,keep,2,1,0.241194,0.281011,0.698912,0.86,SimpleBudgetV1
4,22_MBP,MBP,keep,2,1,0.274502,0.292879,0.759375,1,SimpleBudgetV1
5,04_Ih,EEE,it,3,1,0.315865,0.334609,0.870586,0.242651,SimpleBudgetV1
6,09_Oh,OOO,on,4,1,0.370995,0.38974,1.01816,0.82,SimpleBudgetV1
7,09_Oh,OOO,topic,5,1,0.419694,0.447994,1.1613,0.82,SimpleBudgetV1
8,22_MBP,MBP,topic,5,1,0.44193,0.466187,1.21541,1,SimpleBudgetV1
9,04_Ih,EEE,topic,5,1,0.435865,0.488423,1.23705,0.22,SimpleBudgetV1
10,12_Ww-Oo-,WUH,what,6,2,0.545054,0.563798,1.48407,1,SimpleBudgetV1
11,07_Aa,AAA,what,6,2,0.567657,0.589709,1.549,0.86,SimpleBudgetV1
12,07_Aa,AAA,can,7,2,0.624441,0.643185,1.69657,0.86,SimpleBudgetV1
13,05_Ay,EEE,i,8,2,0.674609,0.701072,1.84119,0.84,SimpleBudgetV1
14,06_Eh,EEE,get,9,2,0.734701,0.753446,1.99171,0.74,SimpleBudgetV1
15,20_FV,FVS,for,10,2,0.767228,0.780459,2.0714,1,SimpleBudgetV1
16,10_Or,OOO,for,10,2,0.789832,0.808576,2.13929,0.22,SimpleBudgetV1
17,11_Oo,OOO,you,11,2,0.837672,0.892802,2.31604,1,SimpleBudgetV1
18,11_Oo,OOO,today,12,2,0.918132,0.948453,2.49821,1,SimpleBudgetV1
19,05_Ay,EEE,today,12,2,0.956539,0.998989,2.61725,0.84,SimpleBudgetV1
