ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,well,0,0,0.0393522,0.36504,0.31,0.42008,1,0.0850399,0.09,1.39865
1,1,06_Eh,well,0,0,0.152162,0.50504,0.41754,0.59254,0.74,0.06504,0.09,1.5
2,2,06_Eh,let's,1,1,0.793952,1.00646,0.953166,1.05975,0.74,0.0864555,0.09,1
3,3,03_Ee,keep,2,1,0.998912,1.21624,1.16295,1.26953,0.86,0.056241,0.09,1
4,4,22_MBP,keep,2,1,1.05937,1.2767,1.2492,1.3042,1,0.0767041,0.09,1
5,5,04_Ih,it,3,1,1.17059,1.52792,1.50041,1.55542,0.242651,0.0879153,0.09,1
6,6,09_Oh,on,4,1,1.31816,1.81549,1.78799,1.84299,0.82,0.0554864,0.09,1
7,7,09_Oh,topic,5,1,1.4613,1.97769,1.93982,2.01557,0.82,0.0576929,0.09,1
8,8,22_MBP,topic,5,1,1.51541,2.03824,2.00577,2.0707,1,0.0782367,0.09,1
9,9,04_Ih,topic,5,1,1.53705,2.0631,1.99275,2.13344,0.22,0.0630978,0.09,1
10,10,12_Ww-Oo-,what,6,2,2.08407,2.34886,2.32136,2.37636,1,0.0688646,0.09,1
11,11,07_Aa,what,6,2,2.149,2.37159,2.34208,2.4011,0.86,-0.655286,0.15,1
12,12,07_Aa,can,7,2,2.29657,2.51616,2.48866,2.54366,0.86,-0.510716,0.15,1
13,13,05_Ay,i,8,2,2.44119,2.66078,2.62536,2.6962,0.84,-0.366097,0.15,1
14,14,06_Eh,get,9,2,2.59171,2.8113,2.7838,2.8388,0.74,-0.215574,0.15,1
15,15,20_FV,for,10,2,2.6714,2.89099,2.86349,2.91849,1,-0.135886,0.15,1
16,16,10_Or,for,10,2,2.73929,2.95887,2.93137,2.98637,0.22,-0.0680034,0.15,1
17,17,11_Oo,you,11,2,2.91604,3.13563,3.06184,3.20941,1,0.108754,0.15,1
18,18,11_Oo,today,12,2,3.09821,3.3178,3.27721,3.35838,1,0.290922,0.15,1
19,19,05_Ay,today,12,2,3.21725,3.43684,3.38002,3.49365,0.84,0.409962,0.15,1
