word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,she,1,described,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,described,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,room,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,room,4,as,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,as,5,bright,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,bright,6,quiet,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,0,1
6,quiet,7,spacious,",",",",region_break,1,comma_with_lull,0.180000,0.180000,0.180000,0.180000,1,2
7,spacious,8,comfortable,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,2,3
8,comfortable,9,clean,",",",",soft_pause,0,none,0.110000,0.110000,0.110000,0.110000,3,3
9,clean,10,modern,",",",",soft_pause,0,none,0.110000,0.110000,0.110000,0.110000,3,3
10,modern,11,and,",",",",region_break,1,comma_with_lull,0.350000,0.350000,0.350000,0.350000,3,4
11,and,12,surprisingly,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
12,surprisingly,13,warm,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
