ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,koala,0,0,0.163444,0.287206,0.23,0.344411,0.82,0.0872056,0.09,1
1,1,07_Aa,koala,0,0,0.236994,0.360756,0.273255,0.448256,0.86,0.0807555,0.09,1
2,2,07_Aa,koala,0,0,0.36775,0.491511,0.426133,0.556889,0.86,0.0515111,0.09,1
3,3,18_Uh,lumpur,1,0,0.510764,0.634525,0.577319,0.69173,0.68,0.074525,0.09,1
4,4,22_MBP,lumpur,1,0,0.578866,0.702627,0.653593,0.75166,1,0.0626268,0.09,1
5,5,18_Uh,lumpur,1,0,0.645605,0.769367,0.681867,0.856867,0.22,0.0893666,0.09,1
6,6,09_Oh,sounds,2,0,0.996763,1.12052,1.04004,1.20101,0.82,0.0805243,0.09,1
7,7,18_Uh,unique,3,0,1.16083,1.28459,1.22738,1.34179,0.84,0.0845882,0.09,1
8,8,11_Oo,unique,3,0,1.36377,1.42459,1.33709,1.51209,0.94,0.0645883,0.09,1
9,9,11_Oo,unique,3,0,1.46729,1.56459,1.49921,1.62997,0.94,0.0845884,0.09,1
10,10,06_Eh,enjoy,4,1,2.0465,2.07721,2.02,2.13441,0.84,0.0772065,0.09,1
11,11,03_Ee,enjoy,4,1,2.24264,2.21721,2.12971,2.30471,0.86,0.0572066,0.09,1
12,12,03_Ee,enjoy,4,1,2.33253,2.35721,2.29183,2.42258,0.86,0.0772069,0.09,1
13,13,10_Or,your,5,1,2.59999,2.63069,2.54319,2.71819,0.75,0.0706892,0.09,1
14,14,06_Eh,time,6,1,2.90335,2.93405,2.85357,3.01453,0.74,-0.332824,0.15,1
15,15,22_MBP,time,6,1,2.91728,2.94798,2.91083,2.98513,1,-0.318894,0.15,1
16,16,24_Tongue_Th,there,7,1,3.08289,3.11359,3.07645,3.15074,0.42,-0.153283,0.15,1
17,17,06_Eh,there,7,1,3.22528,3.25359,3.17001,3.33717,0.74,-0.013283,0.15,1
