start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.310000,0.450000,L,L,lettuce,1.0,0,0,0,-1,L,0,mfa_textgrid_phone
0.450000,0.520000,EH1,EH1,lettuce,1.0,0,0,0,-1,EH1,1,mfa_textgrid_phone
0.520000,0.560000,T,T,lettuce,1.0,0,0,0,-1,T,2,mfa_textgrid_phone
0.560000,0.710000,AH0,AH0,lettuce,1.0,0,0,0,-1,AH0,3,mfa_textgrid_phone
0.710000,0.900000,S,S,lettuce,1.0,0,0,0,-1,S,4,mfa_textgrid_phone
1.140000,1.210000,T,T,tomato,1.0,1,1,1,-1,T,0,mfa_textgrid_phone
1.210000,1.250000,AH0,AH0,tomato,1.0,1,1,1,-1,AH0,1,mfa_textgrid_phone
1.250000,1.350000,M,M,tomato,1.0,1,1,1,-1,M,2,mfa_textgrid_phone
1.350000,1.500000,EY1,EY1,tomato,1.0,1,1,1,-1,EY1,3,mfa_textgrid_phone
1.500000,1.540000,T,T,tomato,1.0,1,1,1,-1,T,4,mfa_textgrid_phone
1.540000,1.780000,OW2,OW2,tomato,1.0,1,1,1,-1,OW2,5,mfa_textgrid_phone
2.030000,2.160000,AH1,AH1,onion,1.0,2,2,2,-1,AH1,0,mfa_textgrid_phone
2.160000,2.230000,N,N,onion,1.0,2,2,2,-1,N,1,mfa_textgrid_phone
2.230000,2.300000,Y,Y,onion,1.0,2,2,2,-1,Y,2,mfa_textgrid_phone
2.300000,2.370000,AH0,AH0,onion,1.0,2,2,2,-1,AH0,3,mfa_textgrid_phone
2.370000,2.480000,N,N,onion,1.0,2,2,2,-1,N,4,mfa_textgrid_phone
2.650000,2.700000,AE1,AE1,and,1.0,3,3,3,-1,AE1,0,mfa_textgrid_phone
2.700000,2.730000,N,N,and,1.0,3,3,3,-1,N,1,mfa_textgrid_phone
2.730000,2.760000,D,D,and,1.0,3,3,3,-1,D,2,mfa_textgrid_phone
2.760000,2.800000,AH0,AH0,a,1.0,4,3,3,-1,AH0,0,mfa_textgrid_phone
2.800000,2.920000,S,S,special,1.0,5,3,3,-1,S,0,mfa_textgrid_phone
2.920000,3.000000,P,P,special,1.0,5,3,3,-1,P,1,mfa_textgrid_phone
3.000000,3.080000,EH1,EH1,special,1.0,5,3,3,-1,EH1,2,mfa_textgrid_phone
3.080000,3.170000,SH,SH,special,1.0,5,3,3,-1,SH,3,mfa_textgrid_phone
3.170000,3.230000,AH0,AH0,special,1.0,5,3,3,-1,AH0,4,mfa_textgrid_phone
3.230000,3.290000,L,L,special,1.0,5,3,3,-1,L,5,mfa_textgrid_phone
3.290000,3.380000,V,V,veggie,1.0,6,3,3,-1,V,0,mfa_textgrid_phone
3.380000,3.460000,EH1,EH1,veggie,1.0,6,3,3,-1,EH1,1,mfa_textgrid_phone
3.460000,3.560000,JH,JH,veggie,1.0,6,3,3,-1,JH,2,mfa_textgrid_phone
3.560000,3.630000,IY0,IY0,veggie,1.0,6,3,3,-1,IY0,3,mfa_textgrid_phone
3.630000,3.720000,S,S,spread,1.0,7,3,3,-1,S,0,mfa_textgrid_phone
3.720000,3.800000,P,P,spread,1.0,7,3,3,-1,P,1,mfa_textgrid_phone
3.800000,3.840000,R,R,spread,1.0,7,3,3,-1,R,2,mfa_textgrid_phone
3.840000,3.950000,EH1,EH1,spread,1.0,7,3,3,-1,EH1,3,mfa_textgrid_phone
3.950000,4.040000,D,D,spread,1.0,7,3,3,-1,D,4,mfa_textgrid_phone
4.390000,4.530000,F,F,fresh,1.0,8,4,4,-1,F,0,mfa_textgrid_phone
4.530000,4.590000,R,R,fresh,1.0,8,4,4,-1,R,1,mfa_textgrid_phone
4.590000,4.670000,EH1,EH1,fresh,1.0,8,4,4,-1,EH1,2,mfa_textgrid_phone
4.670000,4.790000,SH,SH,fresh,1.0,8,4,4,-1,SH,3,mfa_textgrid_phone
4.790000,4.840000,AH0,AH0,and,1.0,9,4,4,-1,AH0,0,mfa_textgrid_phone
4.840000,4.900000,N,N,and,1.0,9,4,4,-1,N,1,mfa_textgrid_phone
4.900000,4.930000,D,D,and,1.0,9,4,4,-1,D,2,mfa_textgrid_phone
4.930000,5.020000,K,K,crunchy,1.0,10,4,4,-1,K,0,mfa_textgrid_phone
5.020000,5.060000,R,R,crunchy,1.0,10,4,4,-1,R,1,mfa_textgrid_phone
5.060000,5.110000,AH1,AH1,crunchy,1.0,10,4,4,-1,AH1,2,mfa_textgrid_phone
5.110000,5.160000,N,N,crunchy,1.0,10,4,4,-1,N,3,mfa_textgrid_phone
5.160000,5.280000,CH,CH,crunchy,1.0,10,4,4,-1,CH,4,mfa_textgrid_phone
5.280000,5.470000,IY0,IY0,crunchy,1.0,10,4,4,-1,IY0,5,mfa_textgrid_phone
