word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,lettuce,1,tomato,",",",",region_break,1,comma_with_lull,0.240000,0.240000,0.240000,0.240000,0,1
1,tomato,2,onion,",",",",region_break,1,comma_with_lull,0.250000,0.250000,0.250000,0.250000,1,2
2,onion,3,and,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,2,3
3,and,4,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
4,a,5,special,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
5,special,6,veggie,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
6,veggie,7,spread,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
7,spread,8,fresh,.,.,region_break,1,hard_punctuation_with_lull,0.350000,0.350000,0.350000,0.350000,3,4
8,fresh,9,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
9,and,10,crunchy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
