word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,iceland's,1,smoked,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,smoked,2,salmon,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,salmon,3,is,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,is,4,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,a,5,treat,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,treat,6,want,.,.,region_break,1,hard_punctuation_with_lull,0.410000,0.410000,0.410000,0.410000,0,1
6,want,7,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,a,8,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,sandwich,9,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,with,10,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
