EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,what,0,0,0,0.0284694,0.0191835,1,SimpleBudgetV1
1,07_Aa,AAA,what,0,0,0.034898,0.0716327,0.0717834,0.86,SimpleBudgetV1
2,04_Ih,EEE,kind,1,0,0.132653,0.19898,0.223464,0.598795,SimpleBudgetV1
3,09_Oh,OOO,of,2,0,0.257041,0.288265,0.367443,0.82,SimpleBudgetV1
4,20_FV,FVS,of,2,0,0.277245,0.299286,0.388483,1,SimpleBudgetV1
5,07_Aa,AAA,advice,3,0,0.301684,0.348827,0.438332,0.86,SimpleBudgetV1
6,20_FV,FVS,advice,3,0,0.361173,0.401582,0.513966,1,SimpleBudgetV1
7,07_Aa,AAA,advice,3,0,0.365102,0.452653,0.551027,0.86,SimpleBudgetV1
8,07_Aa,AAA,are,4,0,0.53398,0.579082,0.750012,0.86,SimpleBudgetV1
9,11_Oo,OOO,you,5,0,0.637755,0.729592,0.921357,1,SimpleBudgetV1
10,11_Oo,OOO,looking,6,0,0.764329,0.811472,1.06182,0.94,SimpleBudgetV1
11,11_Oo,OOO,looking,6,0,0.793673,0.881224,1.12859,0.94,SimpleBudgetV1
12,20_FV,FVS,for,7,0,0.908163,0.930204,1.23874,1,SimpleBudgetV1
13,10_Or,OOO,for,7,0,0.945816,0.977041,1.29568,0.267496,SimpleBudgetV1
