word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,before,1,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,you,2,make,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,make,3,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,a,4,decision,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,decision,5,compare,",",",",region_break,1,comma_with_lull,0.290000,0.290000,0.290000,0.290000,0,1
5,compare,6,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,the,7,two,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,two,8,estimates,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,estimates,9,ask,",",",",region_break,1,comma_with_lull,0.360000,0.360000,0.360000,0.360000,1,2
9,ask,10,what,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,what,11,each,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,each,12,price,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,price,13,includes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,includes,14,confirm,",",",",region_break,1,comma_with_lull,0.300000,0.300000,0.300000,0.300000,2,3
14,confirm,15,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
15,the,16,delivery,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
16,delivery,17,date,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
17,date,18,and,",",",",region_break,1,comma_with_lull,0.290000,0.290000,0.290000,0.290000,3,4
18,and,19,write,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
19,write,20,down,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
20,down,21,any,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
21,any,22,promise,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
22,promise,23,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
23,that,24,could,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
24,could,25,affect,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
25,affect,26,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
26,the,27,final,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
27,final,28,cost,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
