word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,eritrea,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,beautiful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,beautiful,3,coastal,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,coastal,4,areas,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,areas,5,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,and,6,historic,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,historic,7,sites,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,sites,8,want,!,!,region_break,1,hard_punctuation_with_lull,0.400000,0.400000,0.400000,0.400000,0,1
8,want,9,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,to,10,try,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,try,11,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,a,12,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
