word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,we've,1,got,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,got,2,sandwiches,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,sandwiches,3,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,for,4,five,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,five,5,dollars,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,dollars,6,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,and,7,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,chips,8,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,for,9,two,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,two,10,what'll,.,.,region_break,1,hard_punctuation_with_lull,0.480000,0.480000,0.480000,0.480000,0,1
10,what'll,11,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,it,12,be,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
