word_index,word,start,end,speech_region_index,sentence_index
0,please,0.380000,0.690000,0,-1
1,remember,0.690000,1.020000,0,-1
2,this,1.020000,1.220000,0,-1
3,final,1.220000,1.570000,0,-1
4,point,1.570000,2.080000,0,-1
5,speed,2.470000,2.850000,1,-1
6,matters,2.850000,3.270000,1,-1
7,during,3.270000,3.570000,1,-1
8,an,3.570000,3.640000,1,-1
9,emergency,3.640000,4.410000,1,-1
10,but,4.730000,4.880000,2,-1
11,calm,4.880000,5.230000,2,-1
12,communication,5.230000,5.940000,2,-1
13,matters,5.940000,6.320000,2,-1
14,just,6.320000,6.600000,2,-1
15,as,6.600000,6.710000,2,-1
16,much,6.710000,7.100000,2,-1
17,because,7.440000,7.680000,3,-1
18,a,7.680000,7.740000,3,-1
19,clear,7.740000,8.050000,3,-1
20,instruction,8.050000,8.650000,3,-1
21,can,8.650000,8.810000,3,-1
22,prevent,8.810000,9.160000,3,-1
23,several,9.160000,9.550000,3,-1
24,people,9.550000,9.900000,3,-1
25,from,9.900000,10.110000,3,-1
26,making,10.110000,10.420000,3,-1
27,the,10.420000,10.490000,3,-1
28,same,10.490000,10.790000,3,-1
29,mistake,10.790000,11.310000,3,-1
