start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.210000,0.350000,M,M,maybe,1.0,0,0,-1,M,0,mfa_textgrid_phone
0.350000,0.490000,EY1,EY1,maybe,1.0,0,0,-1,EY1,1,mfa_textgrid_phone
0.490000,0.540000,B,B,maybe,1.0,0,0,-1,B,2,mfa_textgrid_phone
0.540000,0.620000,IY0,IY0,maybe,1.0,0,0,-1,IY0,3,mfa_textgrid_phone
0.620000,0.710000,T,T,try,1.0,1,0,-1,T,0,mfa_textgrid_phone
0.710000,0.770000,R,R,try,1.0,1,0,-1,R,1,mfa_textgrid_phone
0.770000,0.830000,AY1,AY1,try,1.0,1,0,-1,AY1,2,mfa_textgrid_phone
0.830000,0.940000,AH0,AH0,a,1.0,2,0,-1,AH0,0,mfa_textgrid_phone
0.940000,1.060000,CH,CH,chip,1.0,3,0,-1,CH,0,mfa_textgrid_phone
1.060000,1.150000,IH1,IH1,chip,1.0,3,0,-1,IH1,1,mfa_textgrid_phone
1.150000,1.230000,P,P,chip,1.0,3,0,-1,P,2,mfa_textgrid_phone
1.230000,1.270000,W,W,with,1.0,4,0,-1,W,0,mfa_textgrid_phone
1.270000,1.320000,IH0,IH0,with,1.0,4,0,-1,IH0,1,mfa_textgrid_phone
1.320000,1.360000,DH,DH,with,1.0,4,0,-1,DH,2,mfa_textgrid_phone
1.360000,1.460000,IH1,IH1,it,1.0,5,0,-1,IH1,0,mfa_textgrid_phone
1.460000,1.510000,T,T,it,1.0,5,0,-1,T,1,mfa_textgrid_phone
1.840000,1.940000,K,K,crunchy,1.0,6,1,-1,K,0,mfa_textgrid_phone
1.940000,2.010000,R,R,crunchy,1.0,6,1,-1,R,1,mfa_textgrid_phone
2.010000,2.080000,AH1,AH1,crunchy,1.0,6,1,-1,AH1,2,mfa_textgrid_phone
2.080000,2.130000,N,N,crunchy,1.0,6,1,-1,N,3,mfa_textgrid_phone
2.130000,2.210000,CH,CH,crunchy,1.0,6,1,-1,CH,4,mfa_textgrid_phone
2.210000,2.320000,IY0,IY0,crunchy,1.0,6,1,-1,IY0,5,mfa_textgrid_phone
2.320000,2.360000,AH0,AH0,and,1.0,7,1,-1,AH0,0,mfa_textgrid_phone
2.360000,2.390000,N,N,and,1.0,7,1,-1,N,1,mfa_textgrid_phone
2.390000,2.440000,D,D,and,1.0,7,1,-1,D,2,mfa_textgrid_phone
2.440000,2.480000,S,S,satisfying,1.0,8,1,-1,S,0,mfa_textgrid_phone
2.480000,2.630000,AE1,AE1,satisfying,1.0,8,1,-1,AE1,1,mfa_textgrid_phone
2.630000,2.660000,T,T,satisfying,1.0,8,1,-1,T,2,mfa_textgrid_phone
2.660000,2.710000,IH0,IH0,satisfying,1.0,8,1,-1,IH0,3,mfa_textgrid_phone
2.710000,2.770000,S,S,satisfying,1.0,8,1,-1,S,4,mfa_textgrid_phone
2.770000,2.810000,F,F,satisfying,1.0,8,1,-1,F,5,mfa_textgrid_phone
2.810000,2.970000,AY2,AY2,satisfying,1.0,8,1,-1,AY2,6,mfa_textgrid_phone
2.970000,3.040000,IH0,IH0,satisfying,1.0,8,1,-1,IH0,7,mfa_textgrid_phone
3.040000,3.140000,NG,NG,satisfying,1.0,8,1,-1,NG,8,mfa_textgrid_phone
