word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,i'm,1,not,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,not,2,sure,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,sure,3,what,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,what,4,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,you,5,mean,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,mean,6,by,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,by,7,bailies,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,bailies,8,can,.,.,region_break,1,hard_punctuation_with_lull,0.570000,0.570000,0.570000,0.570000,0,1
8,can,9,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,you,10,clarify,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
