ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0777365,0.618787,0.58,0.657573,0.84,0.0587866,0.09,1.16422
1,1,03_Ee,see,1,0,0.219328,0.783629,0.75613,0.811129,0.86,0.0636294,0.09,1.16422
2,2,06_Eh,let,2,1,0.764182,1.4285,1.401,1.456,0.74,0.0685024,0.09,1.15291
3,3,22_MBP,me,3,1,0.836366,1.51563,1.48813,1.54313,1,0.0756266,0.09,1.15291
4,4,06_Eh,me,3,1,0.902997,1.60103,1.57353,1.62853,0.74,0.0810322,0.09,1.15291
5,5,09_Oh,know,4,1,1.07312,1.8159,1.75811,1.8737,0.82,0.0559045,0.09,1.15291
6,6,04_Ih,if,5,1,1.23461,2.01457,1.98707,2.04207,0.22,0.0545744,0.09,1.15291
7,7,20_FV,if,5,1,1.25821,2.04178,2.01428,2.06928,1,0.0817813,0.09,1.15291
8,8,11_Oo,you,6,1,1.40088,2.22344,2.14342,2.30346,0.94,0.0634398,0.09,1.15291
9,9,03_Ee,need,7,1,1.59754,2.47046,2.41267,2.52825,0.86,0.0704587,0.09,1.15291
10,10,07_Aa,anything,8,1,1.74098,2.64832,2.59631,2.70034,0.86,0.0883231,0.09,1.15291
11,11,24_Tongue_Th,anything,8,1,1.83034,2.76071,2.7127,2.80873,0.42,0.0807159,0.09,1.15291
12,12,07_Aa,anything,8,1,1.87979,2.82397,2.73647,2.91147,0.86,0.0639751,0.09,1.15291
13,13,22_MBP,before,9,1,2.051,3.03228,2.99708,3.06749,1,0.0722866,0.09,1.15291
14,14,06_Eh,before,9,1,2.08917,3.0841,3.04302,3.12518,0.74,0.0841033,0.09,1.15291
15,15,20_FV,before,9,1,2.13159,3.13847,3.10326,3.17368,1,0.0584683,0.09,1.15291
16,16,06_Eh,before,9,1,2.17316,3.18639,3.1101,3.26268,0.74,0.0663917,0.09,1.15291
17,17,06_Eh,he,10,1,2.39187,3.44715,3.38935,3.50494,0.74,-0.699729,0.15,1.15291
18,18,07_Aa,arrives,11,1,2.52976,3.60612,3.55873,3.65351,0.86,-0.540755,0.15,1.15291
19,19,14_ChJjSh,arrives,11,1,2.64358,3.73735,3.69726,3.77745,0.64,-0.409521,0.15,1.15291
20,20,07_Aa,arrives,11,1,2.65623,3.75194,3.66444,3.83944,0.86,-0.394939,0.15,1.15291
21,21,20_FV,arrives,11,1,2.67611,3.77485,3.73111,3.81859,1,-0.372025,0.15,1.15291
22,22,06_Eh,arrives,11,1,2.72128,3.82693,3.7686,3.88525,0.74,-0.319948,0.15,1.15291
