word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,not,1,much,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,much,2,just,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,just,3,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,the,4,usual,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,usual,5,how,.,.,region_break,1,hard_punctuation_with_lull,0.200000,0.200000,0.200000,0.200000,0,1
5,how,6,about,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,about,7,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,you,8,anything,?,?,region_break,1,hard_punctuation_with_lull,0.310000,0.310000,0.310000,0.310000,1,2
8,anything,9,fun,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,fun,10,lately,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
