EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0215933,0.0539831,0.080821,0.84,SimpleBudgetV1
1,07_Aa,AAA,can,1,0,0.0951453,0.118088,0.228031,0.86,SimpleBudgetV1
2,09_Oh,OOO,only,2,0,0.133102,0.167741,0.32172,0.82,SimpleBudgetV1
3,03_Ee,EEE,only,2,0,0.174545,0.238875,0.44211,0.86,SimpleBudgetV1
4,03_Ee,EEE,only,2,0,0.223411,0.262999,0.520165,0.86,SimpleBudgetV1
5,04_Ih,EEE,imagine,3,0,0.249447,0.292484,0.579538,0.68,SimpleBudgetV1
6,22_MBP,MBP,imagine,3,0,0.273161,0.31005,0.623682,1,SimpleBudgetV1
7,07_Aa,AAA,imagine,3,0,0.307854,0.387779,0.743906,0.86,SimpleBudgetV1
8,07_Aa,AAA,imagine,3,0,0.361649,0.40776,0.822802,0.86,SimpleBudgetV1
9,22_MBP,MBP,must,4,1,0.462043,0.484536,1.01227,1,SimpleBudgetV1
10,18_Uh,AAA,must,4,1,0.493908,0.542643,1.10848,0.290068,SimpleBudgetV1
11,03_Ee,EEE,keep,5,1,0.587629,0.636364,1.30893,0.86,SimpleBudgetV1
12,22_MBP,MBP,keep,5,1,0.628397,0.65089,1.36806,1,SimpleBudgetV1
13,11_Oo,OOO,you,6,1,0.670103,0.737582,1.50537,0.94,SimpleBudgetV1
14,09_Oh,OOO,on,7,1,0.772746,0.795689,1.67728,0.82,SimpleBudgetV1
15,10_Or,OOO,your,8,1,0.839738,0.897844,1.85816,0.75,SimpleBudgetV1
16,06_Eh,EEE,toes,9,1,0.93627,0.985005,2.0546,0.74,SimpleBudgetV1
