index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,06_Eh,red,0,0,0,0.023256,0.920000,EH,1,cmu_eh_vowel
1,09_Oh,orange,1,1,0,0.053488,0.920000,AO,0,cmu_oh_vowel
2,14_ChJjSh,orange,1,1,0,0.109302,0.820000,JH,4,cmu_affricate_sibilant
3,06_Eh,yellow,2,2,0,0.142442,0.920000,EH,1,cmu_eh_vowel
4,09_Oh,yellow,2,2,0,0.177326,0.500000,OW,3,cmu_oh_vowel
5,03_Ee,green,3,3,0,0.215116,0.920000,IY,2,cmu_front_vowel
6,22_MBP,blue,4,4,0,0.240310,1.000000,B,0,cmu_bilabial
7,11_Oo,blue,4,4,0,0.271318,0.920000,UW,2,cmu_oo_vowel
8,03_Ee,indigo,5,5,0,0.288760,0.920000,IH,0,cmu_front_vowel
9,09_Oh,indigo,5,5,0,0.385659,0.920000,OW,5,cmu_oh_vowel
10,20_FV,violet,6,6,0,0.405039,0.960000,V,0,cmu_fv
11,05_Ay,violet,6,6,0,0.424419,0.940000,AY,1,cmu_ay
12,09_Oh,though,7,7,1,0.546512,0.920000,OW,1,cmu_oh_vowel
13,12_Ww-Oo-,we,8,7,1,0.569767,0.880000,W,0,cmu_w
14,03_Ee,we,8,7,1,0.593023,0.920000,IY,1,cmu_front_vowel
15,09_Oh,don't,9,7,1,0.622093,0.920000,OW,1,cmu_oh_vowel
16,07_Aa,have,10,7,1,0.674419,0.920000,AE,1,cmu_open_vowel
17,20_FV,have,10,7,1,0.689922,0.960000,V,2,cmu_fv
18,06_Eh,rain,11,7,1,0.720930,0.920000,EY,1,cmu_eh_vowel
19,03_Ee,here,12,7,1,0.767442,0.920000,IY,1,cmu_front_vowel
20,03_Ee,in,13,7,1,0.802326,0.500000,IH,0,cmu_front_vowel
21,07_Aa,the,14,7,1,0.872093,0.500000,AH,1,cmu_open_vowel
22,22_MBP,bodega,15,7,1,0.893411,1.000000,B,0,cmu_bilabial
23,09_Oh,bodega,15,7,1,0.912791,0.500000,OW,1,cmu_oh_vowel
24,06_Eh,bodega,15,7,1,0.951550,0.920000,EY,3,cmu_eh_vowel
