index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,maybe,0,0,0,0.009868,1.000000,M,0,cmu_bilabial
1,06_Eh,maybe,0,0,0,0.029605,0.920000,EY,1,cmu_eh_vowel
2,03_Ee,maybe,0,0,0,0.069079,0.500000,IY,3,cmu_front_vowel
3,11_Oo,you,1,0,0,0.118421,0.920000,UW,1,cmu_oo_vowel
4,22_MBP,meant,2,0,0,0.138158,1.000000,M,0,cmu_bilabial
5,06_Eh,meant,2,0,0,0.151316,0.920000,EH,1,cmu_eh_vowel
6,22_MBP,buddhism,3,0,0,0.193609,1.000000,B,0,cmu_bilabial
7,11_Oo,buddhism,3,0,0,0.212406,0.920000,UW,1,cmu_oo_vowel
8,03_Ee,it's,4,1,1,0.324561,0.920000,IH,0,cmu_front_vowel
9,07_Aa,a,5,1,1,0.394737,0.500000,AH,0,cmu_open_vowel
10,03_Ee,religion,6,1,1,0.486842,0.920000,IH,3,cmu_front_vowel
11,14_ChJjSh,religion,6,1,1,0.505639,0.820000,JH,4,cmu_affricate_sibilant
12,12_Ww-Oo-,with,7,1,1,0.561404,0.880000,W,0,cmu_w
13,03_Ee,with,7,1,1,0.578947,0.920000,IH,1,cmu_front_vowel
14,22_MBP,millions,8,1,1,0.612782,1.000000,M,0,cmu_bilabial
15,03_Ee,millions,8,1,1,0.627820,0.920000,IH,1,cmu_front_vowel
16,07_Aa,of,9,1,1,0.723684,0.920000,AH,0,cmu_open_vowel
17,20_FV,of,9,1,1,0.750000,0.960000,V,1,cmu_fv
18,20_FV,followers,10,1,1,0.774123,0.960000,F,0,cmu_fv
19,07_Aa,followers,10,1,1,0.796053,0.920000,AA,1,cmu_open_vowel
20,09_Oh,followers,10,1,1,0.839912,0.500000,OW,3,cmu_oh_vowel
21,12_Ww-Oo-,worldwide,11,1,1,0.902256,0.880000,W,0,cmu_w
22,06_Eh,worldwide,11,1,1,0.917293,0.920000,ER,1,cmu_eh_vowel
23,12_Ww-Oo-,worldwide,11,1,1,0.962406,0.880000,W,4,cmu_w
24,05_Ay,worldwide,11,1,1,0.977444,0.940000,AY,5,cmu_ay
