word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,maybe,1,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,you,2,meant,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,meant,3,buddhism,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,buddhism,4,it's,?,?,region_break,1,hard_punctuation_with_lull,0.520000,0.520000,0.520000,0.520000,0,1
4,it's,5,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,a,6,religion,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,religion,7,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,with,8,millions,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,millions,9,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,of,10,followers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,followers,11,worldwide,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
