ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,istanbul,0,0,0.115005,0.394117,0.306617,0.481617,0.94,0.0741166,0.09,1.13313
1,1,14_ChJjSh,istanbul,0,0,0.345014,0.534117,0.454479,0.613754,0.762,0.0541166,0.09,1.13313
2,2,07_Aa,istanbul,0,0,0.370571,0.624673,0.537173,0.712173,0.86,0.0680755,0.09,1.13313
3,3,22_MBP,istanbul,0,0,0.439254,0.758356,0.67148,0.845233,1,0.081533,0.09,1.13313
4,4,18_Uh,istanbul,0,0,0.519119,0.85203,0.76453,0.93953,0.72,0.0520297,0.09,1.13313
5,5,07_Aa,has,1,0,0.787144,1.15574,1.10651,1.20497,0.86,0.0757364,0.09,1.13313
6,6,24_Tongue_Th,the,2,0,0.932816,1.3208,1.29184,1.34976,0.42,0.0808026,0.09,1.13313
7,7,06_Eh,the,2,0,1.05293,1.45691,1.40478,1.50904,0.74,0.0569097,0.09,1.13313
8,8,12_Ww-Oo-,world's,3,0,1.19974,1.62326,1.55891,1.68762,1,0.0632628,0.09,1.13313
9,9,09_Oh,world's,3,0,1.35592,1.76326,1.67576,1.85076,0.82,0.0832629,0.09,1.13313
10,10,07_Aa,largest,4,0,1.6054,2.08293,2.0086,2.15726,0.94,0.0829288,0.09,1.13313
11,11,07_Aa,largest,4,0,1.77675,2.22293,2.13543,2.31043,0.94,0.0629289,0.09,1.13313
12,12,07_Aa,square,5,0,2.17941,2.76559,2.67809,2.85309,0.94,0.0769255,0.09,1.27651
13,13,07_Aa,taksim,6,1,2.94085,3.26063,3.19387,3.32739,0.86,-0.486245,0.15,1.01778
14,14,07_Aa,taksim,6,1,3.09547,3.40063,3.31313,3.48813,0.86,-0.346245,0.15,1.01778
15,15,04_Ih,taksim,6,1,3.17512,3.49906,3.42277,3.57536,0.72,-0.247811,0.15,1.01778
16,16,22_MBP,taksim,6,1,3.25321,3.57854,3.52132,3.63577,1,-0.168332,0.15,1.01778
17,17,07_Aa,square,7,1,3.49813,3.82781,3.74031,3.91531,0.86,0.0809395,0.15,1.01778
