ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,11_Oo,cameroon,0,0,0.0644395,0.0865396,0.04,0.133079,0.94,0.0865396,0.09,1
1,1,22_MBP,cameroon,0,0,0.111874,0.133974,0.0910146,0.176934,1,0.0539742,0.09,1
2,2,10_Or,cameroon,0,0,0.186158,0.208259,0.158139,0.258378,0.22,0.0882586,0.09,1
3,3,11_Oo,cameroon,0,0,0.207638,0.229738,0.142238,0.317238,0.94,0.0697384,0.09,1
4,4,04_Ih,is,1,0,0.441052,0.463152,0.435652,0.490652,0.532086,0.0631525,0.09,1
5,5,09_Oh,known,2,0,0.61655,0.638651,0.58694,0.690361,0.82,0.0786507,0.09,1
6,6,20_FV,for,3,0,0.717267,0.739367,0.711867,0.766867,1,0.0593671,0.09,1
7,7,10_Or,for,3,0,0.783138,0.805239,0.777739,0.832739,0.22,0.0852385,0.09,1
8,8,22_MBP,mount,4,0,0.863171,0.885271,0.857771,0.912771,1,0.0852706,0.09,1
9,9,09_Oh,mount,4,0,0.958636,0.980737,0.929026,1.03245,0.82,0.0607364,0.09,1
10,10,11_Oo,cameroon,5,0,1.10661,1.12871,1.08217,1.17525,0.94,0.0887086,0.09,1
11,11,22_MBP,cameroon,5,0,1.15404,1.17614,1.13318,1.2191,1,0.0561433,0.09,1
12,12,10_Or,cameroon,5,0,1.22833,1.25043,1.20031,1.30055,0.22,0.0504277,0.09,1
13,13,11_Oo,cameroon,5,0,1.24981,1.27191,1.18441,1.35941,0.94,0.0719075,0.09,1
14,14,24_Tongue_Th,the,6,1,1.83103,1.71707,1.68957,1.74457,0.42,0.0770659,0.09,1
15,15,06_Eh,the,6,1,1.89834,1.79831,1.77081,1.82581,0.74,0.0783088,0.09,1
16,16,04_Ih,highest,7,1,2.00901,1.92989,1.89313,1.96664,0.68,0.0898898,0.09,1
17,17,06_Eh,highest,7,1,2.10502,2.03113,1.96287,2.09939,0.74,0.0711287,0.09,1
18,18,22_MBP,peak,8,1,2.23517,2.16128,2.13378,2.18878,1,0.0812805,0.09,1
19,19,03_Ee,peak,8,1,2.33064,2.25675,2.20503,2.30846,0.86,0.0567462,0.09,1
20,20,04_Ih,in,9,1,2.49723,2.56333,2.53583,2.59083,0.246707,0.0833347,0.09,1
21,21,12_Ww-Oo-,west,10,1,2.58521,2.79132,2.7595,2.82314,1,0.0713227,0.09,1
22,22,06_Eh,west,10,1,2.67272,2.93132,2.87916,2.98348,0.74,0.0513229,0.09,1.00863
23,23,07_Aa,africa,11,1,2.78344,3.12762,3.08077,3.17448,0.86,0.0876224,0.09,1.02606
24,24,20_FV,africa,11,1,2.8378,3.20525,3.16479,3.24572,1,0.085254,0.09,1.03381
25,25,10_Or,africa,11,1,2.92587,3.32728,3.27959,3.37498,0.22,0.0872838,0.09,1.04447
26,26,07_Aa,africa,11,1,2.94544,3.3619,3.2744,3.4494,0.86,0.0819035,0.09,1.04931
27,27,07_Aa,africa,11,1,3.02372,3.47898,3.42708,3.53089,0.86,0.078985,0.09,1.06094
