EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,i've,0,0,0.0293309,0.0769936,0.114812,0.74,SimpleBudgetV1
1,20_FV,FVS,i've,0,0,0.0462878,0.068286,0.12372,1,SimpleBudgetV1
2,03_Ee,EEE,heard,1,0,0.12099,0.168653,0.312764,0.86,SimpleBudgetV1
3,04_Ih,EEE,it's,2,0,0.212649,0.260312,0.510716,0.64,SimpleBudgetV1
4,09_Oh,OOO,hot,3,0,0.304308,0.351971,0.708668,0.82,SimpleBudgetV1
5,07_Aa,AAA,and,4,0,0.393694,0.416132,0.874472,0.86,SimpleBudgetV1
6,18_Uh,AAA,humid,5,0,0.451989,0.485866,1.01272,0.68,SimpleBudgetV1
7,22_MBP,MBP,humid,5,0,0.478607,0.507644,1.06498,1,SimpleBudgetV1
8,04_Ih,EEE,humid,5,0,0.471347,0.534262,1.08588,0.22,SimpleBudgetV1
9,24_Tongue_Th,FVS,there,6,0,0.557287,0.579285,1.2273,0.42,SimpleBudgetV1
10,06_Eh,EEE,there,6,0,0.585701,0.635197,1.31836,0.74,SimpleBudgetV1
11,06_Eh,EEE,enjoy,7,1,0.690852,0.72473,1.52858,0.74,SimpleBudgetV1
12,03_Ee,EEE,enjoy,7,1,0.734409,0.797324,1.65401,0.86,SimpleBudgetV1
13,10_Or,OOO,your,8,1,0.843263,0.900092,1.88252,0.657,SimpleBudgetV1
14,04_Ih,EEE,trip,9,1,0.937672,0.985335,2.07651,0.286649,SimpleBudgetV1
15,22_MBP,MBP,trip,9,1,0.977544,0.999542,2.13491,1,SimpleBudgetV1
