EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,not,0,0,0.0261652,0.0686836,0.196832,0.82,SimpleBudgetV1
1,22_MBP,MBP,personally,1,0,0.0782993,0.119902,0.411311,1,SimpleBudgetV1
2,14_ChJjSh,FVS,personally,1,0,0.156304,0.19444,0.727871,0.703,SimpleBudgetV1
3,03_Ee,EEE,personally,1,0,0.137236,0.227375,0.756649,0.86,SimpleBudgetV1
4,03_Ee,EEE,personally,1,0,0.197907,0.24991,0.929318,0.86,SimpleBudgetV1
5,22_MBP,MBP,but,2,1,0.298904,0.313034,1.26991,1,SimpleBudgetV1
6,18_Uh,AAA,but,2,1,0.324219,0.344236,1.38719,0.249244,SimpleBudgetV1
7,06_Eh,EEE,i've,3,1,0.385119,0.427637,1.68665,0.74,SimpleBudgetV1
8,20_FV,FVS,i've,3,1,0.400245,0.419869,1.70192,1,SimpleBudgetV1
9,03_Ee,EEE,heard,4,1,0.466885,0.509403,2.02601,0.86,SimpleBudgetV1
10,04_Ih,EEE,it's,5,1,0.548651,0.591169,2.36538,0.64,SimpleBudgetV1
11,20_FV,FVS,full,6,1,0.604252,0.623876,2.54863,1,SimpleBudgetV1
12,18_Uh,AAA,full,6,1,0.630417,0.672935,2.70474,0.36,SimpleBudgetV1
13,09_Oh,OOO,of,7,1,0.710155,0.730172,2.989,0.82,SimpleBudgetV1
14,20_FV,FVS,of,7,1,0.723107,0.737236,3.03053,1,SimpleBudgetV1
15,04_Ih,EEE,interesting,8,1,0.74489,0.786492,3.17795,0.899959,SimpleBudgetV1
16,24_Tongue_Th,FVS,interesting,8,1,0.788226,0.826361,3.35062,0.42,SimpleBudgetV1
17,14_ChJjSh,FVS,interesting,8,1,0.829828,0.867964,3.52329,0.82,SimpleBudgetV1
18,04_Ih,EEE,interesting,8,1,0.866231,0.914767,3.69596,0.848401,SimpleBudgetV1
19,20_FV,FVS,food,9,1,0.918234,0.937858,3.8518,1,SimpleBudgetV1
20,11_Oo,OOO,food,9,1,0.944399,0.986917,4.00791,0.94,SimpleBudgetV1
