word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,estonia,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,beautiful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,beautiful,3,nature,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,nature,4,and,,,none,0,none,0.050000,0.050000,0.050000,0.050000,0,0
4,and,5,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,a,6,rich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,rich,7,history,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,history,8,want,!,!,region_break,1,hard_punctuation_with_lull,0.690000,0.690000,0.690000,0.690000,0,1
8,want,9,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,to,10,try,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,try,11,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,a,12,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
