start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.300000,0.380000,L,L,let's,1.0,0,0,0,-1,L,0,mfa_textgrid_phone
0.380000,0.420000,EH1,EH1,let's,1.0,0,0,0,-1,EH1,1,mfa_textgrid_phone
0.420000,0.470000,T,T,let's,1.0,0,0,0,-1,T,2,mfa_textgrid_phone
0.470000,0.510000,S,S,let's,1.0,0,0,0,-1,S,3,mfa_textgrid_phone
0.510000,0.610000,S,S,see,1.0,1,0,0,-1,S,0,mfa_textgrid_phone
0.610000,0.850000,IY1,IY1,see,1.0,1,0,0,-1,IY1,1,mfa_textgrid_phone
0.880000,0.960000,IH1,IH1,it's,1.0,2,0,0,-1,IH1,0,mfa_textgrid_phone
0.960000,1.010000,T,T,it's,1.0,2,0,0,-1,T,1,mfa_textgrid_phone
1.010000,1.070000,S,S,it's,1.0,2,0,0,-1,S,2,mfa_textgrid_phone
1.070000,1.140000,L,L,lettuce,1.0,3,0,0,-1,L,0,mfa_textgrid_phone
1.140000,1.220000,EH1,EH1,lettuce,1.0,3,0,0,-1,EH1,1,mfa_textgrid_phone
1.220000,1.260000,T,T,lettuce,1.0,3,0,0,-1,T,2,mfa_textgrid_phone
1.260000,1.330000,AH0,AH0,lettuce,1.0,3,0,0,-1,AH0,3,mfa_textgrid_phone
1.330000,1.530000,S,S,lettuce,1.0,3,0,0,-1,S,4,mfa_textgrid_phone
1.880000,1.950000,T,T,tomato,1.0,4,1,1,-1,T,0,mfa_textgrid_phone
1.950000,1.980000,AH0,AH0,tomato,1.0,4,1,1,-1,AH0,1,mfa_textgrid_phone
1.980000,2.070000,M,M,tomato,1.0,4,1,1,-1,M,2,mfa_textgrid_phone
2.070000,2.180000,EY1,EY1,tomato,1.0,4,1,1,-1,EY1,3,mfa_textgrid_phone
2.180000,2.220000,T,T,tomato,1.0,4,1,1,-1,T,4,mfa_textgrid_phone
2.220000,2.460000,OW2,OW2,tomato,1.0,4,1,1,-1,OW2,5,mfa_textgrid_phone
2.510000,2.620000,K,K,cucumber,1.0,5,1,1,-1,K,0,mfa_textgrid_phone
2.620000,2.660000,Y,Y,cucumber,1.0,5,1,1,-1,Y,1,mfa_textgrid_phone
2.660000,2.720000,UW1,UW1,cucumber,1.0,5,1,1,-1,UW1,2,mfa_textgrid_phone
2.720000,2.810000,K,K,cucumber,1.0,5,1,1,-1,K,3,mfa_textgrid_phone
2.810000,2.890000,AH0,AH0,cucumber,1.0,5,1,1,-1,AH0,4,mfa_textgrid_phone
2.890000,2.960000,M,M,cucumber,1.0,5,1,1,-1,M,5,mfa_textgrid_phone
2.960000,3.000000,B,B,cucumber,1.0,5,1,1,-1,B,6,mfa_textgrid_phone
3.000000,3.210000,ER0,ER0,cucumber,1.0,5,1,1,-1,ER0,7,mfa_textgrid_phone
3.360000,3.420000,AE1,AE1,and,1.0,6,2,2,-1,AE1,0,mfa_textgrid_phone
3.420000,3.450000,N,N,and,1.0,6,2,2,-1,N,1,mfa_textgrid_phone
3.450000,3.490000,D,D,and,1.0,6,2,2,-1,D,2,mfa_textgrid_phone
3.490000,3.570000,AE2,AE2,avocado,1.0,7,2,2,-1,AE2,0,mfa_textgrid_phone
3.570000,3.620000,V,V,avocado,1.0,7,2,2,-1,V,1,mfa_textgrid_phone
3.620000,3.670000,AH0,AH0,avocado,1.0,7,2,2,-1,AH0,2,mfa_textgrid_phone
3.670000,3.800000,K,K,avocado,1.0,7,2,2,-1,K,3,mfa_textgrid_phone
3.800000,3.920000,AA1,AA1,avocado,1.0,7,2,2,-1,AA1,4,mfa_textgrid_phone
3.920000,3.960000,D,D,avocado,1.0,7,2,2,-1,D,5,mfa_textgrid_phone
3.960000,4.070000,OW0,OW0,avocado,1.0,7,2,2,-1,OW0,6,mfa_textgrid_phone
4.070000,4.180000,AA1,AA1,on,1.0,8,2,2,-1,AA1,0,mfa_textgrid_phone
4.180000,4.230000,N,N,on,1.0,8,2,2,-1,N,1,mfa_textgrid_phone
4.230000,4.350000,HH,HH,whole,1.0,9,2,2,-1,HH,0,mfa_textgrid_phone
4.350000,4.390000,OW1,OW1,whole,1.0,9,2,2,-1,OW1,1,mfa_textgrid_phone
4.390000,4.540000,L,L,whole,1.0,9,2,2,-1,L,2,mfa_textgrid_phone
4.540000,4.600000,W,W,wheat,1.0,10,2,2,-1,W,0,mfa_textgrid_phone
4.600000,4.730000,IY1,IY1,wheat,1.0,10,2,2,-1,IY1,1,mfa_textgrid_phone
4.730000,4.900000,T,T,wheat,1.0,10,2,2,-1,T,2,mfa_textgrid_phone
5.300000,5.470000,Y,Y,yum,1.0,11,3,3,-1,Y,0,mfa_textgrid_phone
5.470000,5.630000,AH1,AH1,yum,1.0,11,3,3,-1,AH1,1,mfa_textgrid_phone
5.630000,5.800000,M,M,yum,1.0,11,3,3,-1,M,2,mfa_textgrid_phone
