start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.300000,0.380000,L,let's,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.380000,0.420000,EH1,let's,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.420000,0.470000,T,let's,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.470000,0.510000,S,let's,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.510000,0.610000,S,see,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.610000,0.850000,IY1,see,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.880000,0.960000,IH1,it's,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.960000,1.010000,T,it's,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.010000,1.070000,S,it's,1.0,2,0,2,0,-1,mfa_textgrid_phone
1.070000,1.140000,L,lettuce,1.0,3,0,0,0,-1,mfa_textgrid_phone
1.140000,1.220000,EH1,lettuce,1.0,3,0,1,0,-1,mfa_textgrid_phone
1.220000,1.260000,T,lettuce,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.260000,1.330000,AH0,lettuce,1.0,3,0,3,0,-1,mfa_textgrid_phone
1.330000,1.530000,S,lettuce,1.0,3,0,4,0,-1,mfa_textgrid_phone
1.880000,1.950000,T,tomato,1.0,4,1,0,1,-1,mfa_textgrid_phone
1.950000,1.980000,AH0,tomato,1.0,4,1,1,1,-1,mfa_textgrid_phone
1.980000,2.070000,M,tomato,1.0,4,1,2,1,-1,mfa_textgrid_phone
2.070000,2.180000,EY1,tomato,1.0,4,1,3,1,-1,mfa_textgrid_phone
2.180000,2.220000,T,tomato,1.0,4,1,4,1,-1,mfa_textgrid_phone
2.220000,2.460000,OW2,tomato,1.0,4,1,5,1,-1,mfa_textgrid_phone
2.510000,2.620000,K,cucumber,1.0,5,1,0,1,-1,mfa_textgrid_phone
2.620000,2.660000,Y,cucumber,1.0,5,1,1,1,-1,mfa_textgrid_phone
2.660000,2.720000,UW1,cucumber,1.0,5,1,2,1,-1,mfa_textgrid_phone
2.720000,2.810000,K,cucumber,1.0,5,1,3,1,-1,mfa_textgrid_phone
2.810000,2.890000,AH0,cucumber,1.0,5,1,4,1,-1,mfa_textgrid_phone
2.890000,2.960000,M,cucumber,1.0,5,1,5,1,-1,mfa_textgrid_phone
2.960000,3.000000,B,cucumber,1.0,5,1,6,1,-1,mfa_textgrid_phone
3.000000,3.210000,ER0,cucumber,1.0,5,1,7,1,-1,mfa_textgrid_phone
3.360000,3.420000,AE1,and,1.0,6,2,0,2,-1,mfa_textgrid_phone
3.420000,3.450000,N,and,1.0,6,2,1,2,-1,mfa_textgrid_phone
3.450000,3.490000,D,and,1.0,6,2,2,2,-1,mfa_textgrid_phone
3.490000,3.570000,AE2,avocado,1.0,7,2,0,2,-1,mfa_textgrid_phone
3.570000,3.620000,V,avocado,1.0,7,2,1,2,-1,mfa_textgrid_phone
3.620000,3.670000,AH0,avocado,1.0,7,2,2,2,-1,mfa_textgrid_phone
3.670000,3.800000,K,avocado,1.0,7,2,3,2,-1,mfa_textgrid_phone
3.800000,3.920000,AA1,avocado,1.0,7,2,4,2,-1,mfa_textgrid_phone
3.920000,3.960000,D,avocado,1.0,7,2,5,2,-1,mfa_textgrid_phone
3.960000,4.070000,OW0,avocado,1.0,7,2,6,2,-1,mfa_textgrid_phone
4.070000,4.180000,AA1,on,1.0,8,2,0,2,-1,mfa_textgrid_phone
4.180000,4.230000,N,on,1.0,8,2,1,2,-1,mfa_textgrid_phone
4.230000,4.350000,HH,whole,1.0,9,2,0,2,-1,mfa_textgrid_phone
4.350000,4.390000,OW1,whole,1.0,9,2,1,2,-1,mfa_textgrid_phone
4.390000,4.540000,L,whole,1.0,9,2,2,2,-1,mfa_textgrid_phone
4.540000,4.600000,W,wheat,1.0,10,2,0,2,-1,mfa_textgrid_phone
4.600000,4.730000,IY1,wheat,1.0,10,2,1,2,-1,mfa_textgrid_phone
4.730000,4.900000,T,wheat,1.0,10,2,2,2,-1,mfa_textgrid_phone
5.300000,5.470000,Y,yum,1.0,11,3,0,3,-1,mfa_textgrid_phone
5.470000,5.630000,AH1,yum,1.0,11,3,1,3,-1,mfa_textgrid_phone
5.630000,5.800000,M,yum,1.0,11,3,2,3,-1,mfa_textgrid_phone
