word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,can,1,we,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,we,2,finish,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,finish,3,before,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,before,4,sunset,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,sunset,5,we,?,?,region_break,1,hard_punctuation_with_lull,0.880000,0.880000,0.880000,0.880000,0,1
5,we,6,can,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,can,7,if,",",",",region_break,1,comma_with_lull,0.490000,0.490000,0.490000,0.490000,1,2
7,if,8,one,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,one,9,person,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,person,10,prepares,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,prepares,11,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,the,12,tools,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,tools,13,another,",",",",region_break,1,comma_with_lull,0.430000,0.430000,0.430000,0.430000,2,3
13,another,14,clears,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
14,clears,15,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
15,the,16,work,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
16,work,17,area,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
17,area,18,and,",",",",region_break,1,comma_with_lull,0.430000,0.430000,0.430000,0.430000,3,4
18,and,19,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
19,the,20,rest,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
20,rest,21,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
21,of,22,us,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
22,us,23,move,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
23,move,24,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
24,the,25,heavy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
25,heavy,26,boards,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
26,boards,27,together,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
