ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,24_Tongue_Th,then,0,0,0.0393954,0.109395,0.07,0.148791,0.42,0.0693954,0.09,1
1,1,06_Eh,then,0,0,0.190411,0.249395,0.164039,0.334752,0.74,0.0893954,0.09,1
2,2,22_MBP,be,1,0,0.361124,0.431124,0.391729,0.47052,1,0.0711244,0.09,1
3,3,06_Eh,be,1,0,0.518706,0.571124,0.485768,0.656481,0.74,0.0511244,0.09,1
4,4,07_Aa,careful,2,0,0.753502,0.823502,0.75351,0.893495,0.94,0.0635023,0.09,1
5,5,10_Or,careful,2,0,0.936559,0.963502,0.888126,1.03888,0.22,0.0835022,0.09,1
6,6,07_Aa,careful,2,0,0.968864,1.03886,0.951364,1.12636,0.86,0.0788636,0.09,1
7,7,20_FV,careful,2,0,1.00271,1.07271,1.0081,1.13731,1,0.0727062,0.09,1
8,8,18_Uh,careful,2,0,1.07962,1.09963,1.02899,1.17026,0.72,0.0196264,0.09,0.82
9,9,03_Ee,keep,3,1,1.86597,1.35536,1.27,1.44071,0.86,0.0753568,0.09,1
10,10,22_MBP,keep,3,1,1.96281,1.49536,1.45596,1.53475,1,0.055357,0.09,1
11,11,10_Or,your,4,1,2.20083,1.87337,1.78587,1.96087,0.75,0.0733711,0.09,1
12,12,07_Aa,transactions,5,1,2.43851,2.25106,2.17423,2.32788,0.94,0.0510566,0.09,1
13,13,14_ChJjSh,transactions,5,1,2.65125,2.39106,2.32605,2.45606,0.703,0.0710568,0.09,1
14,14,07_Aa,transactions,5,1,2.67488,2.47969,2.39219,2.56719,0.86,0.0796943,0.09,1
15,15,07_Aa,transactions,5,1,2.81671,2.61969,2.53219,2.70719,0.94,0.0596945,0.09,1
16,16,03_Ee,discreet,6,1,3.01053,2.94295,2.87979,3.00612,0.94,-0.163924,0.15,1
17,17,14_ChJjSh,discreet,6,1,3.18545,3.08295,3.02951,3.1364,0.682,-0.0239236,0.15,1
18,18,03_Ee,discreet,6,1,3.20488,3.1373,3.0498,3.2248,0.86,0.0304267,0.15,1
19,19,03_Ee,discreet,6,1,3.32149,3.25391,3.18103,3.32679,0.86,0.147037,0.15,1
