EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,then,0,0,0,0.0253432,0.0393954,0.42,SimpleBudgetV1
1,06_Eh,EEE,then,0,0,0.0337909,0.0887012,0.190411,0.74,SimpleBudgetV1
2,22_MBP,MBP,be,1,0,0.103485,0.128828,0.361124,1,SimpleBudgetV1
3,06_Eh,EEE,be,1,0,0.139388,0.194298,0.518706,0.74,SimpleBudgetV1
4,07_Aa,AAA,careful,2,0,0.219852,0.264879,0.753502,0.94,SimpleBudgetV1
5,10_Or,OOO,careful,2,0,0.277001,0.325491,0.936559,0.22,SimpleBudgetV1
6,07_Aa,AAA,careful,2,0,0.26661,0.356663,0.968864,0.86,SimpleBudgetV1
7,20_FV,FVS,careful,2,0,0.301741,0.343304,1.00271,1,SimpleBudgetV1
8,18_Uh,AAA,careful,2,0,0.319553,0.374971,1.07962,0.72,SimpleBudgetV1
9,03_Ee,EEE,keep,3,1,0.476241,0.531151,1.56597,0.86,SimpleBudgetV1
10,22_MBP,MBP,keep,3,1,0.522175,0.547519,1.66281,1,SimpleBudgetV1
11,10_Or,OOO,your,4,1,0.57867,0.644139,1.90083,0.75,SimpleBudgetV1
12,07_Aa,AAA,transactions,5,1,0.663147,0.712566,2.13851,0.94,SimpleBudgetV1
13,14_ChJjSh,FVS,transactions,5,1,0.735375,0.777191,2.35125,0.703,SimpleBudgetV1
14,07_Aa,AAA,transactions,5,1,0.714467,0.813305,2.37488,0.86,SimpleBudgetV1
15,07_Aa,AAA,transactions,5,1,0.780993,0.838015,2.51671,0.94,SimpleBudgetV1
16,03_Ee,EEE,discreet,6,1,0.851531,0.892165,2.71053,0.94,SimpleBudgetV1
17,14_ChJjSh,FVS,discreet,6,1,0.910919,0.945301,2.88545,0.682,SimpleBudgetV1
18,03_Ee,EEE,discreet,6,1,0.893728,0.974995,2.90488,0.86,SimpleBudgetV1
19,03_Ee,EEE,discreet,6,1,0.948427,0.995311,3.02149,0.86,SimpleBudgetV1
