ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,guyana,0,0,0.139519,0.524696,0.45,0.599393,0.86,0.0846964,0.09,1.19432
1,1,07_Aa,guyana,0,0,0.220505,0.621419,0.575452,0.667386,0.86,0.0614187,0.09,1.19432
2,2,04_Ih,is,1,0,0.316652,0.736249,0.708749,0.763749,0.22,0.056249,0.09,1.19432
3,3,24_Tongue_Th,the,2,0,0.391441,0.825571,0.798071,0.853071,0.42,0.0655712,0.09,1.19432
4,4,06_Eh,the,2,0,0.45311,0.899223,0.871016,0.92743,0.74,0.0592229,0.09,1.19432
5,5,09_Oh,only,3,0,0.533038,0.994683,0.954462,1.0349,0.82,0.0746828,0.09,1.19432
6,6,03_Ee,only,3,0,0.642489,1.1254,1.05071,1.2001,0.86,0.0854014,0.09,1.19432
7,7,03_Ee,only,3,0,0.713451,1.21015,1.16419,1.25612,0.86,0.0501531,0.09,1.19432
8,8,06_Eh,english,4,0,0.762764,1.26905,1.22883,1.30927,0.74,0.0690485,0.09,1.19432
9,9,06_Eh,english,4,0,0.883039,1.40905,1.33435,1.48374,0.74,0.0890486,0.09,1.19432
10,10,14_ChJjSh,english,4,0,0.93596,1.4759,1.44142,1.51038,0.695126,0.0759002,0.09,1.19432
11,11,22_MBP,speaking,5,0,1.03464,1.59376,1.5551,1.63241,1,0.0737559,0.09,1.19432
12,12,14_ChJjSh,speaking,5,0,1.12971,1.7073,1.67187,1.74274,0.661,0.0673026,0.09,1.19432
13,13,03_Ee,speaking,5,0,1.1405,1.72019,1.63644,1.80394,0.86,0.0801874,0.09,1.19432
14,14,04_Ih,speaking,5,0,1.20523,1.79749,1.74918,1.84581,0.64,0.0774955,0.09,1.19432
15,15,09_Oh,country,6,0,1.32251,1.93756,1.89734,1.97778,0.82,0.0575606,0.09,1.19432
16,16,09_Oh,country,6,0,1.3933,2.02211,1.94741,2.0968,0.82,0.0621072,0.09,1.19432
17,17,03_Ee,country,6,0,1.47509,2.11979,2.07382,2.16575,0.86,0.079787,0.09,1.19432
18,18,04_Ih,in,7,0,1.57043,2.23366,2.20616,2.26116,0.276681,0.0736599,0.09,1.19432
19,19,09_Oh,south,8,0,1.73124,2.42571,2.36912,2.4823,0.82,0.0657117,0.09,1.19432
20,20,24_Tongue_Th,south,8,0,1.7531,2.45183,2.42433,2.47933,0.42,0.0518293,0.09,1.19432
21,21,07_Aa,america,9,0,1.83635,2.67507,2.6094,2.74075,0.86,0.0611598,0.09,1.31335
22,22,22_MBP,america,9,0,1.88431,2.78804,2.73042,2.84565,1,0.0845468,0.09,1.34416
23,23,10_Or,america,9,0,1.99351,2.92804,2.85851,2.99756,0.22,0.0880394,0.09,1.39038
24,24,07_Aa,america,9,0,2.01494,3.01447,2.92697,3.10197,0.86,0.0634143,0.09,1.41734
25,25,07_Aa,america,9,0,2.10066,3.15447,3.07523,3.23371,0.86,0.0744708,0.09,1.47896
