word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,nice,1,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,to,2,meet,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,meet,3,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,you,4,matthew,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,matthew,5,what,.,.,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,what,6,brings,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,brings,7,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,you,8,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,to,9,our,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,our,10,office,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,office,11,today,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
