index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,20_FV,visit,0,0,0,0.010000,0.960000,V,0,cmu_fv
1,03_Ee,visit,0,0,0,0.025000,0.920000,IH,1,cmu_front_vowel
2,07_Aa,the,1,0,0,0.125000,0.500000,AH,1,cmu_open_vowel
3,07_Aa,canals,2,0,0,0.203704,0.920000,AE,3,cmu_open_vowel
4,03_Ee,in,3,0,0,0.263889,0.500000,IH,0,cmu_front_vowel
5,20_FV,venice,4,0,0,0.313889,0.960000,V,0,cmu_fv
6,06_Eh,venice,4,0,0,0.330556,0.920000,EH,1,cmu_eh_vowel
7,09_Oh,or,5,0,0,0.402778,0.920000,AO,0,cmu_oh_vowel
8,07_Aa,the,6,0,0,0.486111,0.500000,AH,1,cmu_open_vowel
9,07_Aa,colosseum,7,0,0,0.531250,0.920000,AA,1,cmu_open_vowel
10,03_Ee,colosseum,7,0,0,0.614583,0.920000,IY,5,cmu_front_vowel
11,22_MBP,colosseum,7,0,0,0.656250,1.000000,M,7,cmu_bilabial
12,03_Ee,in,8,0,0,0.680556,0.500000,IH,0,cmu_front_vowel
13,09_Oh,rome,9,0,0,0.750000,0.920000,OW,1,cmu_oh_vowel
14,22_MBP,rome,9,0,0,0.768519,1.000000,M,2,cmu_bilabial
15,12_Ww-Oo-,want,10,1,1,0.784722,0.880000,W,0,cmu_w
16,07_Aa,want,10,1,1,0.798611,0.920000,AA,1,cmu_open_vowel
17,07_Aa,a,11,1,1,0.861111,0.500000,AH,0,cmu_open_vowel
18,07_Aa,sandwich,12,1,1,0.912698,0.920000,AE,1,cmu_open_vowel
19,12_Ww-Oo-,sandwich,12,1,1,0.960317,0.880000,W,4,cmu_w
20,14_ChJjSh,sandwich,12,1,1,0.991587,0.820000,CH,6,cmu_affricate_sibilant
