word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,better,1,stick,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,stick,2,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,to,3,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,the,4,veggies,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,veggies,5,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,in,6,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,the,7,garden,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,garden,8,safe,.,.,region_break,1,hard_punctuation_with_lull,0.360000,0.360000,0.360000,0.360000,0,1
8,safe,9,bets,,,none,0,none,0.030000,0.030000,0.030000,0.030000,1,1
9,bets,10,all,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,all,11,around,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
