word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,if,1,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,you,2,smell,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,smell,3,smoke,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,smoke,4,leave,",",",",region_break,1,comma_with_lull,0.550000,0.550000,0.550000,0.550000,0,1
4,leave,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,the,6,building,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,building,7,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,and,8,call,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,call,9,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,for,10,help,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,help,11,from,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,from,12,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,a,13,safe,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,safe,14,place,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
