word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,antarctica,1,the,",",",",region_break,1,comma_with_lull,0.150000,0.150000,0.150000,0.150000,0,1
1,the,2,mariana,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
2,mariana,3,trench,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,trench,4,and,",",",",soft_pause,0,none,0.060000,0.060000,0.000000,0.060000,1,1
4,and,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,the,6,desert,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,desert,7,at,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,at,8,noon,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,noon,9,no,.,.,region_break,1,hard_punctuation_with_lull,0.220000,0.220000,0.220000,0.220000,1,2
9,no,10,thanks,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
