EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,we,0,0,0.000401338,0.0124415,0.0265435,1,SimpleBudgetV1
1,03_Ee,EEE,we,0,0,0.0160535,0.0305017,0.09622,0.86,SimpleBudgetV1
2,09_Oh,OOO,don't,1,0,0.057971,0.0869565,0.299536,0.82,SimpleBudgetV1
3,18_Uh,AAA,run,2,0,0.113712,0.142698,0.529948,0.57,SimpleBudgetV1
4,09_Oh,OOO,out,3,0,0.169454,0.198439,0.76036,0.82,SimpleBudgetV1
5,09_Oh,OOO,of,4,0,0.223813,0.237458,0.953353,0.82,SimpleBudgetV1
6,20_FV,FVS,of,4,0,0.232458,0.242458,0.981555,1,SimpleBudgetV1
7,22_MBP,MBP,money,5,0,0.24602,0.263679,1.05344,1,SimpleBudgetV1
8,09_Oh,OOO,money,5,0,0.259264,0.279866,1.11427,0.82,SimpleBudgetV1
9,03_Ee,EEE,money,5,0,0.271037,0.309298,1.19943,0.86,SimpleBudgetV1
10,06_Eh,EEE,here,6,0,0.338907,0.367893,1.46081,0.74,SimpleBudgetV1
11,20_FV,FVS,everything,7,1,0.411014,0.439376,1.75758,1,SimpleBudgetV1
12,24_Tongue_Th,FVS,everything,7,1,0.458283,0.486644,1.95297,0.42,SimpleBudgetV1
13,06_Eh,EEE,everything,7,1,0.445284,0.506734,1.96763,0.74,SimpleBudgetV1
14,04_Ih,EEE,everything,7,1,0.477191,0.515006,2.05067,0.72,SimpleBudgetV1
15,04_Ih,EEE,is,8,1,0.542096,0.555741,2.269,0.249213,SimpleBudgetV1
16,22_MBP,MBP,priced,9,1,0.564303,0.581962,2.3691,1,SimpleBudgetV1
17,04_Ih,EEE,priced,9,1,0.586132,0.606734,2.46541,0.68,SimpleBudgetV1
18,06_Eh,EEE,priced,9,1,0.58932,0.627581,2.51508,0.74,SimpleBudgetV1
19,20_FV,FVS,fairly,10,1,0.639353,0.657012,2.67932,1,SimpleBudgetV1
20,05_Ay,EEE,fairly,10,1,0.653579,0.674181,2.74421,0.84,SimpleBudgetV1
21,03_Ee,EEE,fairly,10,1,0.662899,0.701159,2.81923,0.86,SimpleBudgetV1
22,03_Ee,EEE,fairly,10,1,0.695028,0.718573,2.92162,0.86,SimpleBudgetV1
23,12_Ww-Oo-,WUH,what,11,2,0.742386,0.756031,3.09692,1,SimpleBudgetV1
24,07_Aa,AAA,what,11,2,0.758841,0.774894,3.16992,0.86,SimpleBudgetV1
25,07_Aa,AAA,can,12,2,0.800178,0.813824,3.33581,0.86,SimpleBudgetV1
26,05_Ay,EEE,i,13,2,0.8367,0.855964,3.49839,0.84,SimpleBudgetV1
27,06_Eh,EEE,get,14,2,0.880446,0.894091,3.66761,0.74,SimpleBudgetV1
28,20_FV,FVS,for,15,2,0.903941,0.913941,3.75719,1,SimpleBudgetV1
29,10_Or,OOO,for,15,2,0.92058,0.934225,3.8335,0.22,SimpleBudgetV1
30,11_Oo,OOO,you,16,2,0.955407,0.995541,4.03221,1,SimpleBudgetV1
