ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we,0,0,0.0265435,0.714885,0.687385,0.742384,1,0.0748845,0.09,1
1,1,03_Ee,we,0,0,0.09622,0.784561,0.7547,0.814422,0.86,0.064561,0.09,1
2,2,09_Oh,don't,1,0,0.299536,0.987877,0.927969,1.04778,0.82,0.0678764,0.09,1
3,3,18_Uh,run,2,0,0.529948,1.21829,1.15838,1.2782,0.57,0.0582886,0.09,1
4,4,09_Oh,out,3,0,0.76036,1.4487,1.38879,1.50861,0.82,0.0887008,0.09,1
5,5,09_Oh,of,4,0,0.953352,1.49695,1.46945,1.52445,0.82,-0.0230509,0.09,0.82
6,6,20_FV,of,4,0,0.981555,1.50695,1.47945,1.53445,1,-0.0130509,0.09,0.82
7,7,22_MBP,money,5,0,1.05344,1.55246,1.52254,1.58239,1,0.0324637,0.09,0.82
8,8,09_Oh,money,5,0,1.11427,1.60234,1.56743,1.63726,0.82,0.0823432,0.09,0.82
9,9,03_Ee,money,5,0,1.19943,1.67217,1.60733,1.73702,0.86,0.0721748,0.09,0.82
10,10,06_Eh,here,6,0,1.46081,1.88651,1.83738,1.93563,0.74,0.086506,0.09,0.82
11,11,20_FV,everything,7,1,2.05758,2.42961,2.36,2.49921,1,0.0696068,0.09,1.18748
12,12,24_Tongue_Th,everything,7,1,2.25297,2.56961,2.5,2.63921,0.42,0.089607,0.09,1.18748
13,13,06_Eh,everything,7,1,2.26763,2.64926,2.56176,2.73676,0.74,0.0520084,0.09,1.18748
14,14,04_Ih,everything,7,1,2.35067,2.77764,2.69014,2.86514,0.72,0.0576377,0.09,1.18748
15,15,04_Ih,is,8,1,2.569,3.03691,3.00342,3.0704,0.249213,0.0769093,0.09,1.18748
16,16,22_MBP,priced,9,1,2.6691,3.15576,3.11242,3.1991,1,0.0757649,0.09,1.18748
17,17,04_Ih,priced,9,1,2.76541,3.27013,3.21957,3.32069,0.68,0.0701339,0.09,1.18748
18,18,06_Eh,priced,9,1,2.81508,3.32912,3.24162,3.41662,0.74,0.089124,0.09,1.18748
19,19,20_FV,fairly,10,1,2.97932,3.52415,3.48081,3.56749,1,0.0841525,0.09,1.18748
20,20,05_Ay,fairly,10,1,3.04421,3.6012,3.55064,3.65176,0.84,0.0812004,0.09,1.18748
21,21,03_Ee,fairly,10,1,3.11923,3.69029,3.60279,3.77779,0.86,0.050288,0.09,1.18748
22,22,03_Ee,fairly,10,1,3.22162,3.81188,3.75409,3.86966,0.86,0.0518799,0.09,1.18748
23,23,12_Ww-Oo-,what,11,2,3.50692,4.15066,4.11717,4.18415,1,0.0706639,0.09,1.18748
24,24,07_Aa,what,11,2,3.57992,4.23734,4.19794,4.27674,0.86,0.0773435,0.09,1.18748
25,25,07_Aa,can,12,2,3.74581,4.43434,4.40085,4.46783,0.86,-0.992537,0.15,1.18748
26,26,05_Ay,i,13,2,3.90839,4.6274,4.58012,4.67468,0.84,-0.799478,0.15,1.18748
27,27,06_Eh,get,14,2,4.07761,4.82834,4.79485,4.86183,0.74,-0.598539,0.15,1.18748
28,28,20_FV,for,15,2,4.16719,4.93471,4.90721,4.96221,1,-0.492161,0.15,1.18748
29,29,10_Or,for,15,2,4.2435,5.02533,4.99184,5.05882,0.22,-0.401541,0.15,1.18748
30,30,11_Oo,you,16,2,4.44221,5.26129,5.17379,5.34879,1,-0.165582,0.15,1.18748
