EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,egypt,0,0,0,0.0202687,0.0333864,0.74,SimpleBudgetV1
1,06_Eh,EEE,egypt,0,0,0.0270249,0.0709405,0.161368,0.74,SimpleBudgetV1
2,22_MBP,MBP,egypt,0,0,0.0489827,0.0692514,0.194754,1,SimpleBudgetV1
3,04_Ih,EEE,is,1,0,0.10334,0.119002,0.366239,0.38,SimpleBudgetV1
4,06_Eh,EEE,home,2,0,0.150992,0.184261,0.552225,0.74,SimpleBudgetV1
5,22_MBP,MBP,home,2,0,0.162828,0.178183,0.56171,1,SimpleBudgetV1
6,11_Oo,OOO,to,3,0,0.214306,0.231811,0.734839,0.94,SimpleBudgetV1
7,24_Tongue_Th,FVS,the,4,0,0.242473,0.252473,0.81527,0.42,SimpleBudgetV1
8,06_Eh,EEE,the,4,0,0.260832,0.277415,0.886596,0.74,SimpleBudgetV1
9,09_Oh,OOO,oldest,5,0,0.281843,0.305489,0.967448,0.82,SimpleBudgetV1
10,06_Eh,EEE,oldest,5,0,0.313653,0.357569,1.10563,0.74,SimpleBudgetV1
11,03_Ee,EEE,library,6,0,0.376328,0.403608,1.2847,0.86,SimpleBudgetV1
12,22_MBP,MBP,library,6,0,0.395964,0.421146,1.34594,1,SimpleBudgetV1
13,10_Or,OOO,library,6,0,0.410953,0.440333,1.40223,0.22,SimpleBudgetV1
14,03_Ee,EEE,library,6,0,0.404658,0.459219,1.42297,0.86,SimpleBudgetV1
15,03_Ee,EEE,library,6,0,0.450825,0.484402,1.5405,0.86,SimpleBudgetV1
16,04_Ih,EEE,in,7,0,0.494894,0.510557,1.65617,0.22,SimpleBudgetV1
17,24_Tongue_Th,FVS,the,8,0,0.523983,0.533983,1.74267,0.42,SimpleBudgetV1
18,06_Eh,EEE,the,8,0,0.542342,0.558925,1.814,0.74,SimpleBudgetV1
19,12_Ww-Oo-,WUH,world,9,0,0.566859,0.587332,1.90117,1,SimpleBudgetV1
20,09_Oh,OOO,world,9,0,0.588612,0.621881,1.99391,0.82,SimpleBudgetV1
21,24_Tongue_Th,FVS,the,10,1,0.669216,0.679216,2.22113,0.42,SimpleBudgetV1
22,06_Eh,EEE,the,10,1,0.687575,0.704159,2.29245,0.74,SimpleBudgetV1
23,03_Ee,EEE,library,11,1,0.718618,0.745899,2.41234,0.86,SimpleBudgetV1
24,22_MBP,MBP,library,11,1,0.738254,0.763437,2.47357,1,SimpleBudgetV1
25,10_Or,OOO,library,11,1,0.753244,0.782623,2.52987,0.22,SimpleBudgetV1
26,03_Ee,EEE,library,11,1,0.746948,0.80151,2.55061,0.86,SimpleBudgetV1
27,03_Ee,EEE,library,11,1,0.793116,0.826692,2.66813,0.86,SimpleBudgetV1
28,09_Oh,OOO,of,12,1,0.837185,0.852847,2.78381,0.82,SimpleBudgetV1
29,20_FV,FVS,of,12,1,0.847319,0.858375,2.8096,1,SimpleBudgetV1
30,07_Aa,AAA,alexandria,13,1,0.871145,0.906411,2.92797,0.86,SimpleBudgetV1
31,24_Tongue_Th,FVS,alexandria,13,1,0.919974,0.949814,3.0799,0.42,SimpleBudgetV1
32,07_Aa,AAA,alexandria,13,1,0.907767,0.978298,3.10671,0.86,SimpleBudgetV1
33,07_Aa,AAA,alexandria,13,1,0.95524,0.995931,3.21395,0.86,SimpleBudgetV1
